cycle,pc,cta_id,cluster_id,warp_id,tid
36235,908,4,4,3,ffffffff
36236,9e0,4,4,6,ffffffff
36237,9e0,4,4,4,ffffffff
36251,908,4,4,2,ffffffff
36253,9e0,4,4,5,ffffffff
36254,908,4,4,1,ffffffff
36300,958,4,4,0,ffffffff
36304,910,4,4,3,ffffffff
36305,9e8,4,4,6,ffffffff
36322,9e8,4,4,5,ffffffff
36337,9f0,4,4,7,ffffffff
36364,9e8,4,4,4,ffffffff
36369,910,4,4,2,ffffffff
36386,910,4,4,1,ffffffff
36407,9f8,4,4,7,ffffffff
36485,960,4,4,0,ffffffff
36488,918,4,4,3,ffffffff
36490,9f0,4,4,6,ffffffff
36492,9f0,4,4,4,ffffffff
36506,918,4,4,2,ffffffff
36508,9f0,4,4,5,ffffffff
36509,918,4,4,1,ffffffff
36555,968,4,4,0,ffffffff
36558,920,4,4,3,ffffffff
36560,9f8,4,4,6,ffffffff
36578,9f8,4,4,5,ffffffff
36585,a00,4,4,7,ffffffff
36595,a10,4,4,7,ffffffff
36597,a18,4,4,7,ffffffff
36599,a20,4,4,7,ffffffff
36601,a30,4,4,7,ffffffff
36603,a38,4,4,7,ffffffff
36605,a28,4,4,7,ffffffff
36609,a40,4,4,7,ffffffff
36614,a48,4,4,7,ffffffff
36619,9f8,4,4,4,ffffffff
36624,920,4,4,2,ffffffff
36642,920,4,4,1,ffffffff
36648,8f8,4,4,7,ffffffff
36654,a08,4,4,7,ffffffff
36740,970,4,4,0,ffffffff
36743,928,4,4,3,ffffffff
36745,a00,4,4,6,ffffffff
36747,a00,4,4,4,ffffffff
36755,a10,4,4,6,ffffffff
36757,a18,4,4,6,ffffffff
36757,a10,4,4,4,ffffffff
36759,a20,4,4,6,ffffffff
36759,a18,4,4,4,ffffffff
36761,a30,4,4,6,ffffffff
36761,a20,4,4,4,ffffffff
36762,928,4,4,2,ffffffff
36763,a38,4,4,6,ffffffff
36763,a28,4,4,4,ffffffff
36764,a00,4,4,5,ffffffff
36765,a28,4,4,6,ffffffff
36765,a38,4,4,4,ffffffff
36765,928,4,4,1,ffffffff
36767,a30,4,4,4,ffffffff
36769,a40,4,4,6,ffffffff
36771,a40,4,4,4,ffffffff
36774,a48,4,4,6,ffffffff
36775,a10,4,4,5,ffffffff
36776,a48,4,4,4,ffffffff
36777,a18,4,4,5,ffffffff
36778,988,4,4,0,ffffffff
36779,a20,4,4,5,ffffffff
36781,a28,4,4,5,ffffffff
36781,940,4,4,3,ffffffff
36783,a30,4,4,5,ffffffff
36785,a38,4,4,5,ffffffff
36791,a40,4,4,5,ffffffff
36796,a48,4,4,5,ffffffff
36801,940,4,4,2,ffffffff
36804,940,4,4,1,ffffffff
36808,8f8,4,4,6,ffffffff
36810,978,4,4,0,ffffffff
36811,8f8,4,4,4,ffffffff
36812,930,4,4,3,ffffffff
36814,a08,4,4,6,ffffffff
36830,8f8,4,4,5,ffffffff
36833,a08,4,4,5,ffffffff
36872,8f0,4,4,7,ffffffff
36874,a08,4,4,4,ffffffff
36878,930,4,4,2,ffffffff
36897,930,4,4,1,ffffffff
36941,900,4,4,7,ffffffff
36995,980,4,4,0,ffffffff
36998,938,4,4,3,ffffffff
37004,8f0,4,4,6,ffffffff
37017,938,4,4,2,ffffffff
37020,8f0,4,4,5,ffffffff
37021,938,4,4,1,ffffffff
37022,8f0,4,4,4,ffffffff
37064,990,4,4,0,ffffffff
37067,948,4,4,3,ffffffff
37073,900,4,4,6,ffffffff
37089,900,4,4,5,ffffffff
37127,908,4,4,7,ffffffff
37128,900,4,4,4,ffffffff
37137,948,4,4,2,ffffffff
37153,948,4,4,1,ffffffff
37196,910,4,4,7,ffffffff
37250,998,4,4,0,ffffffff
37253,950,4,4,3,ffffffff
37255,908,4,4,6,ffffffff
37269,950,4,4,2,ffffffff
37271,908,4,4,5,ffffffff
37273,908,4,4,4,ffffffff
37274,950,4,4,1,ffffffff
37320,9a0,4,4,0,ffffffff
37323,958,4,4,3,ffffffff
37324,910,4,4,6,ffffffff
37340,910,4,4,5,ffffffff
37378,918,4,4,7,ffffffff
37384,910,4,4,4,ffffffff
37388,958,4,4,2,ffffffff
37404,958,4,4,1,ffffffff
37448,920,4,4,7,ffffffff
37505,9a8,4,4,0,ffffffff
37508,960,4,4,3,ffffffff
37510,918,4,4,6,ffffffff
37524,960,4,4,2,ffffffff
37526,918,4,4,5,ffffffff
37528,918,4,4,4,ffffffff
37529,960,4,4,1,ffffffff
37575,9b0,4,4,0,ffffffff
37578,968,4,4,3,ffffffff
37580,920,4,4,6,ffffffff
37596,920,4,4,5,ffffffff
37628,928,4,4,7,ffffffff
37639,920,4,4,4,ffffffff
37644,968,4,4,2,ffffffff
37660,968,4,4,1,ffffffff
37666,940,4,4,7,ffffffff
37697,930,4,4,7,ffffffff
37760,9b8,4,4,0,ffffffff
37763,970,4,4,3,ffffffff
37765,928,4,4,6,ffffffff
37779,970,4,4,2,ffffffff
37781,928,4,4,5,ffffffff
37783,928,4,4,4,ffffffff
37784,970,4,4,1,ffffffff
37798,9d0,4,4,0,ffffffff
37801,988,4,4,3,ffffffff
37804,940,4,4,6,ffffffff
37817,988,4,4,2,ffffffff
37820,940,4,4,5,ffffffff
37823,940,4,4,4,ffffffff
37826,988,4,4,1,ffffffff
37830,9c0,4,4,0,ffffffff
37833,978,4,4,3,ffffffff
37834,930,4,4,6,ffffffff
37850,930,4,4,5,ffffffff
37878,938,4,4,7,ffffffff
37894,930,4,4,4,ffffffff
37898,978,4,4,2,ffffffff
37914,978,4,4,1,ffffffff
37947,948,4,4,7,ffffffff
38015,9c8,4,4,0,ffffffff
38018,980,4,4,3,ffffffff
38020,938,4,4,6,ffffffff
38034,980,4,4,2,ffffffff
38036,938,4,4,5,ffffffff
38038,938,4,4,4,ffffffff
38039,980,4,4,1,ffffffff
38084,9d8,4,4,0,ffffffff
38087,990,4,4,3,ffffffff
38090,948,4,4,6,ffffffff
38105,948,4,4,5,ffffffff
38128,950,4,4,7,ffffffff
38148,948,4,4,4,ffffffff
38154,990,4,4,2,ffffffff
38169,990,4,4,1,ffffffff
38198,958,4,4,7,ffffffff
38270,9e0,4,4,0,ffffffff
38273,998,4,4,3,ffffffff
38275,950,4,4,6,ffffffff
38289,998,4,4,2,ffffffff
38291,950,4,4,5,ffffffff
38293,950,4,4,4,ffffffff
38294,998,4,4,1,ffffffff
38339,9e8,4,4,0,ffffffff
38343,9a0,4,4,3,ffffffff
38345,958,4,4,6,ffffffff
38361,958,4,4,5,ffffffff
38378,960,4,4,7,ffffffff
38403,958,4,4,4,ffffffff
38409,9a0,4,4,2,ffffffff
38425,9a0,4,4,1,ffffffff
38448,968,4,4,7,ffffffff
38525,9f0,4,4,0,ffffffff
38528,9a8,4,4,3,ffffffff
38530,960,4,4,6,ffffffff
38544,9a8,4,4,2,ffffffff
38546,960,4,4,5,ffffffff
38548,960,4,4,4,ffffffff
38549,9a8,4,4,1,ffffffff
38595,9f8,4,4,0,ffffffff
38598,9b0,4,4,3,ffffffff
38600,968,4,4,6,ffffffff
38616,968,4,4,5,ffffffff
38628,970,4,4,7,ffffffff
38659,968,4,4,4,ffffffff
38664,9b0,4,4,2,ffffffff
38666,988,4,4,7,ffffffff
38680,9b0,4,4,1,ffffffff
38698,978,4,4,7,ffffffff
38780,a00,4,4,0,ffffffff
38783,9b8,4,4,3,ffffffff
38785,970,4,4,6,ffffffff
38790,a10,4,4,0,ffffffff
38792,a18,4,4,0,ffffffff
38794,a20,4,4,0,ffffffff
38796,a30,4,4,0,ffffffff
38798,a38,4,4,0,ffffffff
38799,9b8,4,4,2,ffffffff
38800,a28,4,4,0,ffffffff
38801,970,4,4,5,ffffffff
38803,970,4,4,4,ffffffff
38804,a40,4,4,0,ffffffff
38804,9b8,4,4,1,ffffffff
38809,a48,4,4,0,ffffffff
38821,9d0,4,4,3,ffffffff
38824,988,4,4,6,ffffffff
38837,9d0,4,4,2,ffffffff
38840,988,4,4,5,ffffffff
38845,9d0,4,4,1,ffffffff
38846,988,4,4,4,ffffffff
38847,8f8,4,4,0,ffffffff
38849,a08,4,4,0,ffffffff
38853,9c0,4,4,3,ffffffff
38855,978,4,4,6,ffffffff
38871,978,4,4,5,ffffffff
38877,980,4,4,7,ffffffff
38913,978,4,4,4,ffffffff
38919,9c0,4,4,2,ffffffff
38935,9c0,4,4,1,ffffffff
38946,990,4,4,7,ffffffff
39040,8f0,4,4,0,ffffffff
39041,9c8,4,4,3,ffffffff
39043,980,4,4,6,ffffffff
39057,9c8,4,4,2,ffffffff
39059,980,4,4,5,ffffffff
39061,980,4,4,4,ffffffff
39062,9c8,4,4,1,ffffffff
39109,900,4,4,0,ffffffff
39110,9d8,4,4,3,ffffffff
39113,990,4,4,6,ffffffff
39126,998,4,4,7,ffffffff
39128,990,4,4,5,ffffffff
39173,990,4,4,4,ffffffff
39177,9d8,4,4,2,ffffffff
39192,9d8,4,4,1,ffffffff
39196,9a0,4,4,7,ffffffff
39295,908,4,4,0,ffffffff
39298,9e0,4,4,3,ffffffff
39300,998,4,4,6,ffffffff
39314,9e0,4,4,2,ffffffff
39316,998,4,4,5,ffffffff
39318,998,4,4,4,ffffffff
39319,9e0,4,4,1,ffffffff
39364,910,4,4,0,ffffffff
39367,9e8,4,4,3,ffffffff
39370,9a0,4,4,6,ffffffff
39375,9a8,4,4,7,ffffffff
39386,9a0,4,4,5,ffffffff
39428,9a0,4,4,4,ffffffff
39434,9e8,4,4,2,ffffffff
39445,9b0,4,4,7,ffffffff
39450,9e8,4,4,1,ffffffff
39550,918,4,4,0,ffffffff
39553,9f0,4,4,3,ffffffff
39555,9a8,4,4,6,ffffffff
39569,9f0,4,4,2,ffffffff
39571,9a8,4,4,5,ffffffff
39573,9a8,4,4,4,ffffffff
39574,9f0,4,4,1,ffffffff
39620,920,4,4,0,ffffffff
39623,9f8,4,4,3,ffffffff
39625,9b0,4,4,6,ffffffff
39625,9b8,4,4,7,ffffffff
39641,9b0,4,4,5,ffffffff
39663,9d0,4,4,7,ffffffff
39684,9b0,4,4,4,ffffffff
39689,9f8,4,4,2,ffffffff
39695,9c0,4,4,7,ffffffff
39705,9f8,4,4,1,ffffffff
39805,928,4,4,0,ffffffff
39808,a00,4,4,3,ffffffff
39810,9b8,4,4,6,ffffffff
39818,a10,4,4,3,ffffffff
39820,a18,4,4,3,ffffffff
39822,a20,4,4,3,ffffffff
39824,a30,4,4,3,ffffffff
39824,a00,4,4,2,ffffffff
39826,a38,4,4,3,ffffffff
39826,9b8,4,4,5,ffffffff
39828,a28,4,4,3,ffffffff
39828,9b8,4,4,4,ffffffff
39829,a00,4,4,1,ffffffff
39832,a40,4,4,3,ffffffff
39834,a10,4,4,2,ffffffff
39836,a18,4,4,2,ffffffff
39837,a48,4,4,3,ffffffff
39838,a20,4,4,2,ffffffff
39839,a10,4,4,1,ffffffff
39840,a30,4,4,2,ffffffff
39841,a18,4,4,1,ffffffff
39842,a38,4,4,2,ffffffff
39843,a20,4,4,1,ffffffff
39843,940,4,4,0,ffffffff
39844,a28,4,4,2,ffffffff
39845,a30,4,4,1,ffffffff
39847,a38,4,4,1,ffffffff
39848,a40,4,4,2,ffffffff
39849,a28,4,4,1,ffffffff
39849,9d0,4,4,6,ffffffff
39853,a40,4,4,1,ffffffff
39853,a48,4,4,2,ffffffff
39858,a48,4,4,1,ffffffff
39866,9d0,4,4,5,ffffffff
39868,9d0,4,4,4,ffffffff
39871,8f8,4,4,3,ffffffff
39874,930,4,4,0,ffffffff
39876,9c8,4,4,7,ffffffff
39877,a08,4,4,3,ffffffff
39880,9c0,4,4,6,ffffffff
39887,8f8,4,4,2,ffffffff
39892,8f8,4,4,1,ffffffff
39896,9c0,4,4,5,ffffffff
39938,9c0,4,4,4,ffffffff
39944,a08,4,4,2,ffffffff
39945,9d8,4,4,7,ffffffff
39960,a08,4,4,1,ffffffff
40060,938,4,4,0,ffffffff
40064,8f0,4,4,3,ffffffff
40065,9c8,4,4,6,ffffffff
40080,8f0,4,4,2,ffffffff
40081,9c8,4,4,5,ffffffff
40083,9c8,4,4,4,ffffffff
40084,8f0,4,4,1,ffffffff
40124,9e0,4,4,7,ffffffff
40129,948,4,4,0,ffffffff
40133,900,4,4,3,ffffffff
40134,9d8,4,4,6,ffffffff
40150,9d8,4,4,5,ffffffff
40193,9d8,4,4,4,ffffffff
40197,9e8,4,4,7,ffffffff
40198,900,4,4,2,ffffffff
40214,900,4,4,1,ffffffff
40315,950,4,4,0,ffffffff
40318,908,4,4,3,ffffffff
40320,9e0,4,4,6,ffffffff
40334,908,4,4,2,ffffffff
40336,9e0,4,4,5,ffffffff
40338,9e0,4,4,4,ffffffff
40339,908,4,4,1,ffffffff
40372,9f0,4,4,7,ffffffff
40385,958,4,4,0,ffffffff
40387,910,4,4,3,ffffffff
40389,9e8,4,4,6,ffffffff
40405,9e8,4,4,5,ffffffff
40449,9e8,4,4,4,ffffffff
40451,9f8,4,4,7,ffffffff
40453,910,4,4,2,ffffffff
40469,910,4,4,1,ffffffff
40570,960,4,4,0,ffffffff
40573,918,4,4,3,ffffffff
40575,9f0,4,4,6,ffffffff
40589,918,4,4,2,ffffffff
40591,9f0,4,4,5,ffffffff
40593,9f0,4,4,4,ffffffff
40594,918,4,4,1,ffffffff
40620,a00,4,4,7,ffffffff
40630,a10,4,4,7,ffffffff
40632,a18,4,4,7,ffffffff
40634,a20,4,4,7,ffffffff
40636,a30,4,4,7,ffffffff
40638,a38,4,4,7,ffffffff
40640,968,4,4,0,ffffffff
40640,a28,4,4,7,ffffffff
40643,920,4,4,3,ffffffff
40644,a40,4,4,7,ffffffff
40645,9f8,4,4,6,ffffffff
40649,a48,4,4,7,ffffffff
40661,9f8,4,4,5,ffffffff
40683,8f8,4,4,7,ffffffff
40704,9f8,4,4,4,ffffffff
40707,a08,4,4,7,ffffffff
40709,920,4,4,2,ffffffff
40725,920,4,4,1,ffffffff
40825,970,4,4,0,ffffffff
40828,928,4,4,3,ffffffff
40830,a00,4,4,6,ffffffff
40840,a10,4,4,6,ffffffff
40842,a18,4,4,6,ffffffff
40844,a20,4,4,6,ffffffff
40845,928,4,4,2,ffffffff
40846,a30,4,4,6,ffffffff
40847,a00,4,4,5,ffffffff
40848,a38,4,4,6,ffffffff
40849,a00,4,4,4,ffffffff
40850,a28,4,4,6,ffffffff
40850,928,4,4,1,ffffffff
40854,a40,4,4,6,ffffffff
40857,a10,4,4,5,ffffffff
40859,a18,4,4,5,ffffffff
40859,a10,4,4,4,ffffffff
40859,a48,4,4,6,ffffffff
40861,a18,4,4,4,ffffffff
40861,a20,4,4,5,ffffffff
40863,a20,4,4,4,ffffffff
40863,a28,4,4,5,ffffffff
40863,988,4,4,0,ffffffff
40865,a30,4,4,4,ffffffff
40865,a30,4,4,5,ffffffff
40866,940,4,4,3,ffffffff
40867,a38,4,4,4,ffffffff
40867,a38,4,4,5,ffffffff
40869,a28,4,4,4,ffffffff
40873,a40,4,4,4,ffffffff
40873,a40,4,4,5,ffffffff
40878,a48,4,4,4,ffffffff
40878,a48,4,4,5,ffffffff
40883,940,4,4,2,ffffffff
40889,940,4,4,1,ffffffff
40893,8f8,4,4,6,ffffffff
40895,978,4,4,0,ffffffff
40897,930,4,4,3,ffffffff
40899,a08,4,4,6,ffffffff
40899,8f0,4,4,7,ffffffff
40914,8f8,4,4,4,ffffffff
40915,8f8,4,4,5,ffffffff
40916,a08,4,4,5,ffffffff
40959,a08,4,4,4,ffffffff
40963,930,4,4,2,ffffffff
40968,900,4,4,7,ffffffff
40980,930,4,4,1,ffffffff
41083,980,4,4,0,ffffffff
41086,938,4,4,3,ffffffff
41089,8f0,4,4,6,ffffffff
41103,938,4,4,2,ffffffff
41108,8f0,4,4,4,ffffffff
41109,938,4,4,1,ffffffff
41110,8f0,4,4,5,ffffffff
41149,908,4,4,7,ffffffff
41152,990,4,4,0,ffffffff
41155,948,4,4,3,ffffffff
41158,900,4,4,6,ffffffff
41178,948,4,4,1,ffffffff
41216,900,4,4,4,ffffffff
41219,910,4,4,7,ffffffff
41222,948,4,4,2,ffffffff
41242,900,4,4,5,ffffffff
41341,998,4,4,0,ffffffff
41344,950,4,4,3,ffffffff
41346,908,4,4,6,ffffffff
41366,950,4,4,2,ffffffff
41368,908,4,4,4,ffffffff
41370,950,4,4,1,ffffffff
41371,908,4,4,5,ffffffff
41399,918,4,4,7,ffffffff
41411,9a0,4,4,0,ffffffff
41414,958,4,4,3,ffffffff
41415,910,4,4,6,ffffffff
41440,958,4,4,1,ffffffff
41475,910,4,4,4,ffffffff
41478,920,4,4,7,ffffffff
41479,958,4,4,2,ffffffff
41504,910,4,4,5,ffffffff
41596,9a8,4,4,0,ffffffff
41599,960,4,4,3,ffffffff
41601,918,4,4,6,ffffffff
41618,960,4,4,2,ffffffff
41620,918,4,4,4,ffffffff
41622,960,4,4,1,ffffffff
41623,918,4,4,5,ffffffff
41649,928,4,4,7,ffffffff
41666,9b0,4,4,0,ffffffff
41669,968,4,4,3,ffffffff
41671,920,4,4,6,ffffffff
41687,940,4,4,7,ffffffff
41692,968,4,4,1,ffffffff
41730,920,4,4,4,ffffffff
41733,930,4,4,7,ffffffff
41735,968,4,4,2,ffffffff
41756,920,4,4,5,ffffffff
41851,9b8,4,4,0,ffffffff
41854,970,4,4,3,ffffffff
41856,928,4,4,6,ffffffff
41870,970,4,4,2,ffffffff
41872,928,4,4,4,ffffffff
41874,970,4,4,1,ffffffff
41875,928,4,4,5,ffffffff
41889,9d0,4,4,0,ffffffff
41892,988,4,4,3,ffffffff
41895,940,4,4,6,ffffffff
41902,938,4,4,7,ffffffff
41908,988,4,4,2,ffffffff
41911,940,4,4,4,ffffffff
41916,940,4,4,5,ffffffff
41917,988,4,4,1,ffffffff
41921,9c0,4,4,0,ffffffff
41924,978,4,4,3,ffffffff
41925,930,4,4,6,ffffffff
41944,978,4,4,1,ffffffff
41985,930,4,4,4,ffffffff
41988,948,4,4,7,ffffffff
41989,978,4,4,2,ffffffff
42008,930,4,4,5,ffffffff
42106,9c8,4,4,0,ffffffff
42109,980,4,4,3,ffffffff
42111,938,4,4,6,ffffffff
42125,980,4,4,2,ffffffff
42127,938,4,4,4,ffffffff
42129,980,4,4,1,ffffffff
42130,938,4,4,5,ffffffff
42151,950,4,4,7,ffffffff
42175,9d8,4,4,0,ffffffff
42178,990,4,4,3,ffffffff
42181,948,4,4,6,ffffffff
42198,990,4,4,1,ffffffff
42239,948,4,4,4,ffffffff
42242,958,4,4,7,ffffffff
42245,990,4,4,2,ffffffff
42262,948,4,4,5,ffffffff
42361,9e0,4,4,0,ffffffff
42364,998,4,4,3,ffffffff
42366,950,4,4,6,ffffffff
42380,998,4,4,2,ffffffff
42382,950,4,4,4,ffffffff
42384,998,4,4,1,ffffffff
42385,950,4,4,5,ffffffff
42398,960,4,4,7,ffffffff
42430,9e8,4,4,0,ffffffff
42434,9a0,4,4,3,ffffffff
42436,958,4,4,6,ffffffff
42454,9a0,4,4,1,ffffffff
42494,958,4,4,4,ffffffff
42498,968,4,4,7,ffffffff
42500,9a0,4,4,2,ffffffff
42518,958,4,4,5,ffffffff
42616,9f0,4,4,0,ffffffff
42619,9a8,4,4,3,ffffffff
42621,960,4,4,6,ffffffff
42635,9a8,4,4,2,ffffffff
42637,960,4,4,4,ffffffff
42639,9a8,4,4,1,ffffffff
42640,960,4,4,5,ffffffff
42648,970,4,4,7,ffffffff
42686,9f8,4,4,0,ffffffff
42686,988,4,4,7,ffffffff
42689,9b0,4,4,3,ffffffff
42691,968,4,4,6,ffffffff
42709,9b0,4,4,1,ffffffff
42750,968,4,4,4,ffffffff
42753,978,4,4,7,ffffffff
42755,9b0,4,4,2,ffffffff
42773,968,4,4,5,ffffffff
42871,a00,4,4,0,ffffffff
42874,9b8,4,4,3,ffffffff
42876,970,4,4,6,ffffffff
42881,a10,4,4,0,ffffffff
42883,a18,4,4,0,ffffffff
42885,a20,4,4,0,ffffffff
42887,a30,4,4,0,ffffffff
42889,a38,4,4,0,ffffffff
42890,9b8,4,4,2,ffffffff
42891,a28,4,4,0,ffffffff
42892,970,4,4,4,ffffffff
42894,9b8,4,4,1,ffffffff
42895,a40,4,4,0,ffffffff
42895,970,4,4,5,ffffffff
42900,a48,4,4,0,ffffffff
42903,980,4,4,7,ffffffff
42912,9d0,4,4,3,ffffffff
42915,988,4,4,6,ffffffff
42928,9d0,4,4,2,ffffffff
42931,988,4,4,4,ffffffff
42938,8f8,4,4,0,ffffffff
42939,988,4,4,5,ffffffff
42940,a08,4,4,0,ffffffff
42940,9d0,4,4,1,ffffffff
42944,9c0,4,4,3,ffffffff
42946,978,4,4,6,ffffffff
42964,9c0,4,4,1,ffffffff
43004,978,4,4,4,ffffffff
43008,990,4,4,7,ffffffff
43010,9c0,4,4,2,ffffffff
43028,978,4,4,5,ffffffff
43131,8f0,4,4,0,ffffffff
43132,9c8,4,4,3,ffffffff
43134,980,4,4,6,ffffffff
43148,9c8,4,4,2,ffffffff
43150,980,4,4,4,ffffffff
43152,9c8,4,4,1,ffffffff
43153,980,4,4,5,ffffffff
43161,998,4,4,7,ffffffff
43200,900,4,4,0,ffffffff
43201,9d8,4,4,3,ffffffff
43204,990,4,4,6,ffffffff
43221,9d8,4,4,1,ffffffff
43264,990,4,4,4,ffffffff
43265,9a0,4,4,7,ffffffff
43268,9d8,4,4,2,ffffffff
43285,990,4,4,5,ffffffff
43386,908,4,4,0,ffffffff
43389,9e0,4,4,3,ffffffff
43391,998,4,4,6,ffffffff
43405,9e0,4,4,2,ffffffff
43407,998,4,4,4,ffffffff
43409,9e0,4,4,1,ffffffff
43410,998,4,4,5,ffffffff
43418,9a8,4,4,7,ffffffff
43455,910,4,4,0,ffffffff
43458,9e8,4,4,3,ffffffff
43461,9a0,4,4,6,ffffffff
43478,9e8,4,4,1,ffffffff
43519,9a0,4,4,4,ffffffff
43522,9b0,4,4,7,ffffffff
43525,9e8,4,4,2,ffffffff
43542,9a0,4,4,5,ffffffff
43641,918,4,4,0,ffffffff
43644,9f0,4,4,3,ffffffff
43646,9a8,4,4,6,ffffffff
43660,9f0,4,4,2,ffffffff
43662,9a8,4,4,4,ffffffff
43664,9f0,4,4,1,ffffffff
43665,9a8,4,4,5,ffffffff
43673,9b8,4,4,7,ffffffff
43711,920,4,4,0,ffffffff
43711,9d0,4,4,7,ffffffff
43714,9f8,4,4,3,ffffffff
43716,9b0,4,4,6,ffffffff
43734,9f8,4,4,1,ffffffff
43775,9b0,4,4,4,ffffffff
43778,9c0,4,4,7,ffffffff
43780,9f8,4,4,2,ffffffff
43798,9b0,4,4,5,ffffffff
43896,928,4,4,0,ffffffff
43899,a00,4,4,3,ffffffff
43901,9b8,4,4,6,ffffffff
43909,a10,4,4,3,ffffffff
43911,a18,4,4,3,ffffffff
43913,a20,4,4,3,ffffffff
43915,a30,4,4,3,ffffffff
43915,a00,4,4,2,ffffffff
43917,a38,4,4,3,ffffffff
43917,9b8,4,4,4,ffffffff
43919,a28,4,4,3,ffffffff
43919,a00,4,4,1,ffffffff
43920,9b8,4,4,5,ffffffff
43923,a40,4,4,3,ffffffff
43925,a10,4,4,2,ffffffff
43927,a18,4,4,2,ffffffff
43928,a48,4,4,3,ffffffff
43928,9c8,4,4,7,ffffffff
43929,a20,4,4,2,ffffffff
43930,a10,4,4,1,ffffffff
43931,a30,4,4,2,ffffffff
43932,a18,4,4,1,ffffffff
43933,a38,4,4,2,ffffffff
43934,a20,4,4,1,ffffffff
43934,940,4,4,0,ffffffff
43935,a28,4,4,2,ffffffff
43936,a28,4,4,1,ffffffff
43938,a30,4,4,1,ffffffff
43939,a40,4,4,2,ffffffff
43940,a38,4,4,1,ffffffff
43940,9d0,4,4,6,ffffffff
43944,a48,4,4,2,ffffffff
43946,a40,4,4,1,ffffffff
43951,a48,4,4,1,ffffffff
43955,9d0,4,4,4,ffffffff
43959,9d0,4,4,5,ffffffff
43962,8f8,4,4,3,ffffffff
43965,930,4,4,0,ffffffff
43968,a08,4,4,3,ffffffff
43971,9c0,4,4,6,ffffffff
43978,8f8,4,4,2,ffffffff
43985,8f8,4,4,1,ffffffff
43988,a08,4,4,1,ffffffff
44029,9c0,4,4,4,ffffffff
44032,9d8,4,4,7,ffffffff
44035,a08,4,4,2,ffffffff
44052,9c0,4,4,5,ffffffff
44151,938,4,4,0,ffffffff
44155,8f0,4,4,3,ffffffff
44156,9c8,4,4,6,ffffffff
44158,9c8,4,4,4,ffffffff
44174,8f0,4,4,2,ffffffff
44175,9c8,4,4,5,ffffffff
44176,8f0,4,4,1,ffffffff
44184,9e0,4,4,7,ffffffff
44220,948,4,4,0,ffffffff
44224,900,4,4,3,ffffffff
44225,9d8,4,4,6,ffffffff
44244,9d8,4,4,5,ffffffff
44284,9d8,4,4,4,ffffffff
44288,9e8,4,4,7,ffffffff
44289,900,4,4,2,ffffffff
44308,900,4,4,1,ffffffff
44406,950,4,4,0,ffffffff
44409,908,4,4,3,ffffffff
44411,9e0,4,4,6,ffffffff
44413,9e0,4,4,4,ffffffff
44429,908,4,4,1,ffffffff
44430,908,4,4,2,ffffffff
44431,9e0,4,4,5,ffffffff
44439,9f0,4,4,7,ffffffff
44476,958,4,4,0,ffffffff
44478,910,4,4,3,ffffffff
44480,9e8,4,4,6,ffffffff
44499,910,4,4,1,ffffffff
44540,9e8,4,4,4,ffffffff
44542,9f8,4,4,7,ffffffff
44544,910,4,4,2,ffffffff
44563,9e8,4,4,5,ffffffff
44661,960,4,4,0,ffffffff
44664,918,4,4,3,ffffffff
44666,9f0,4,4,6,ffffffff
44668,9f0,4,4,4,ffffffff
44670,918,4,4,1,ffffffff
44684,918,4,4,2,ffffffff
44685,9f0,4,4,5,ffffffff
44693,a00,4,4,7,ffffffff
44703,a10,4,4,7,ffffffff
44705,a18,4,4,7,ffffffff
44707,a20,4,4,7,ffffffff
44709,a30,4,4,7,ffffffff
44711,a38,4,4,7,ffffffff
44713,a28,4,4,7,ffffffff
44717,a40,4,4,7,ffffffff
44722,a48,4,4,7,ffffffff
44731,968,4,4,0,ffffffff
44734,920,4,4,3,ffffffff
44736,9f8,4,4,6,ffffffff
44740,920,4,4,1,ffffffff
44756,8f8,4,4,7,ffffffff
44795,9f8,4,4,4,ffffffff
44798,a08,4,4,7,ffffffff
44800,920,4,4,2,ffffffff
44804,9f8,4,4,5,ffffffff
44916,970,4,4,0,ffffffff
44919,928,4,4,3,ffffffff
44921,a00,4,4,6,ffffffff
44923,a00,4,4,4,ffffffff
44925,928,4,4,1,ffffffff
44931,a10,4,4,6,ffffffff
44933,a18,4,4,6,ffffffff
44933,a10,4,4,4,ffffffff
44935,a20,4,4,6,ffffffff
44935,a18,4,4,4,ffffffff
44937,a30,4,4,6,ffffffff
44937,a20,4,4,4,ffffffff
44939,a38,4,4,6,ffffffff
44939,a28,4,4,4,ffffffff
44940,928,4,4,2,ffffffff
44941,a28,4,4,6,ffffffff
44941,a38,4,4,4,ffffffff
44941,a00,4,4,5,ffffffff
44943,a30,4,4,4,ffffffff
44945,a40,4,4,6,ffffffff
44947,a40,4,4,4,ffffffff
44950,a48,4,4,6,ffffffff
44951,a10,4,4,5,ffffffff
44952,a48,4,4,4,ffffffff
44953,a18,4,4,5,ffffffff
44954,988,4,4,0,ffffffff
44955,a20,4,4,5,ffffffff
44957,a30,4,4,5,ffffffff
44957,940,4,4,3,ffffffff
44959,a38,4,4,5,ffffffff
44961,a28,4,4,5,ffffffff
44963,940,4,4,1,ffffffff
44965,a40,4,4,5,ffffffff
44970,a48,4,4,5,ffffffff
44971,8f0,4,4,7,ffffffff
44978,940,4,4,2,ffffffff
44984,8f8,4,4,6,ffffffff
44986,978,4,4,0,ffffffff
