kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 41 : 8207360 107084768 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 42 : 8207360 107579616 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 43 : 8207360 110627552 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 44 : 8207360 78380416 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 45 : 8207360 61934464 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 46 : 8207360 86658432 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 47 : 8207360 68134688 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 48 : 8207360 83185760 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 49 : 8207360 84011104 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 69 : 8207360 90074304 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 70 : 8207360 72603968 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 71 : 8207360 0 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 73 : 8207360 58205472 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 74 : 8207360 56989664 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 75 : 8207360 56812352 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 76 : 8207360 56434624 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 77 : 8207360 59727040 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 78 : 8207360 83474592 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 79 : 8207360 61129568 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 80 : 8207360 57441216 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 81 : 8207360 82272576 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 82 : 8207360 84815296 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 83 : 8207360 82389344 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 84 : 8207360 67501920 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 85 : 8207360 92383264 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 86 : 8207360 91939072 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 87 : 8207360 84946208 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 88 : 8207360 59525376 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 89 : 8207360 84228992 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 90 : 8207360 91653984 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 91 : 8207360 60050240 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 92 : 8207360 87374912 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 93 : 8207360 69277344 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 94 : 8207360 92042624 0 0 0 0 0 0 0 
PathFinder_500000_500_50_L1D_50.1.sm_75.ptx 95 : 8207360 86369824 0 0 0 0 0 0 0 
