Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
3000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.178474
3001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.345199
3002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.826750
3003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.036044
3004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.448773
3005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.785060
3006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.585429
3007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.461697
3008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,50.561959
3009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,47.027625
3010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.265371
3011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.583967
3012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.377807
3013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.096356
3014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.084050
3015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.555945
3016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.974202
3017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.907769
3018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.601962
3019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.795529
3020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.506823
3021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.616292
3022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.865385
3023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.723844
3024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.343723
3025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.035441
3026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.113116
3027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.447030
3028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.921082
3029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.575967
3030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.948334
3031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.562409
3032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.121048
3033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.360421
3034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.264188
3035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.390671
3036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.672735
3037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.156281
3038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.862877
3039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.754282
3040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.730248
3041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.744444
3042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.714632
3043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,50.474015
3044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,47.181169
3045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.113330
3046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.862252
3047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.706968
3048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.011761
3049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.990927
3050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.977199
3051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.162162
3052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.370541
3053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.468335
3054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.581579
3055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.255284
3056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.806891
3057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.815626
3058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.948796
3059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.822718
3060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.991380
3061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.424156
3062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.360422
3063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.716627
3064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.274947
3065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.993979
3066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.739354
3067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.183053
3068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.399124
3069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.140663
3070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.013558
3071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.446518
3072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.867646
3073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.503793
3074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.940557
3075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.005625
3076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.159822
3077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.462669
3078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,50.245390
3079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.496056
3080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.160485
3081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.759785
3082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.306136
3083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.021699
3084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.403953
3085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.953922
3086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.507839
3087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.930914
3088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.866924
3089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.417918
3090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.303048
3091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.099669
3092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.122093
3093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.657207
3094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.550240
3095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.574317
3096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.215130
3097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.902855
3098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.223453
3099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.307648
3100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.426514
3101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.139128
3102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.603722
3103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.703516
3104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.679375
3105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.485762
3106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.742555
3107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.648014
3108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.729704
3109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.345890
3110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.950030
3111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.746213
3112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,48.524941
3113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,49.382652
3114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.815251
3115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.106588
3116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.789406
3117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.236990
3118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.995532
3119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.606317
3120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.803612
3121000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.247476
3122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.468881
3123000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.374962
3124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.693350
3125000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.167269
3126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.210065
3127000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.441264
3128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.362558
3129000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.357635
3130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.593310
3131000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.592273
3132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.752762
3133000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.787510
3134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.642291
3135000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.663024
3136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.860918
3137000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.441319
3138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.922888
3139000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.370323
3140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.633321
3141000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.800776
3142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.812879
3143000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.819837
3144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.740402
3145000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.315628
3146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.021297
3147000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,49.820241
3148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,48.140291
3149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.259075
3150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.751991
3151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.810017
3152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.511041
3153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.926836
3154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.467132
3155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.687859
3156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.716684
3157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.887926
3158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.172576
3159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.082296
3160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.835717
3161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.555931
3162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.277342
3163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.914699
3164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.095623
