Cycle,RunTimeDynamic(W)
24000000,0.000000
24001000,0.000000
24002000,0.000000
24003000,0.000000
24004000,0.000000
24005000,0.000000
24006000,0.000000
24007000,0.000000
24008000,0.000000
24009000,0.000000
24010000,0.000000
24011000,0.000000
24012000,0.000000
24013000,0.000000
24014000,0.000000
24015000,0.000000
24016000,0.000000
24017000,0.000000
24018000,0.000000
24019000,0.000000
24020000,0.000000
24021000,0.000000
24022000,0.000000
24023000,0.000000
24024000,0.000000
24025000,0.000000
24026000,0.000000
24027000,0.000000
24028000,0.000000
24029000,0.000000
24030000,0.000000
24031000,0.000000
24032000,0.000000
24033000,0.000000
24034000,0.000000
24035000,0.000000
24036000,0.000000
24037000,0.000000
24038000,0.000000
24039000,0.000000
24040000,0.000000
24041000,0.000000
24042000,0.000000
24043000,0.000000
24044000,0.000000
24045000,0.000000
24046000,0.000000
24047000,0.000000
24048000,0.000000
24049000,0.000000
24050000,0.000000
24051000,0.000000
24052000,0.000000
24053000,0.000000
24054000,0.000000
24055000,0.000000
24056000,0.000000
24057000,0.000000
24058000,0.000000
24059000,0.000000
24060000,0.000000
24061000,0.000000
24062000,0.000000
24063000,0.000000
24064000,0.000000
24065000,0.000000
24066000,0.000000
24067000,0.000000
24068000,0.000000
24069000,0.000000
24070000,0.000000
24071000,0.000000
24072000,0.000000
24073000,0.000000
24074000,0.000000
24075000,0.000000
24076000,0.000000
24077000,0.000000
24078000,0.000000
24079000,0.000000
24080000,0.000000
24081000,0.000000
24082000,0.000000
24083000,0.000000
24084000,0.000000
24085000,0.000000
24086000,0.000000
24087000,0.000000
24088000,0.000000
24089000,0.000000
24090000,0.000000
24091000,0.000000
24092000,0.000000
24093000,0.000000
24094000,0.000000
24095000,0.000000
24096000,0.000000
24097000,0.000000
24098000,0.000000
24099000,0.000000
24100000,0.000000
24101000,0.000000
24102000,0.000000
24103000,0.000000
24104000,0.000000
24105000,0.000000
24106000,0.000000
24107000,0.000000
24108000,0.000000
24109000,0.000000
24110000,0.000000
24111000,0.000000
24112000,0.000000
24113000,0.000000
24114000,0.000000
24115000,0.000000
24116000,0.000000
24117000,0.000000
24118000,0.000000
24119000,0.000000
24120000,0.000000
24121000,0.000000
24122000,0.000000
24123000,0.000000
24124000,0.000000
24125000,0.000000
24126000,0.000000
24127000,0.000000
24128000,0.000000
24129000,0.000000
24130000,0.000000
24131000,0.000000
24132000,0.000000
24133000,0.000000
24134000,0.000000
24135000,0.000000
24136000,0.000000
24137000,0.000000
24138000,0.000000
24139000,0.000000
24140000,0.000000
24141000,0.000000
24142000,0.000000
24143000,0.000000
24144000,0.000000
24145000,0.000000
24146000,0.000000
24147000,0.000000
24148000,0.000000
24149000,0.000000
24150000,0.000000
24151000,0.000000
24152000,0.000000
24153000,0.000000
24154000,0.000000
24155000,0.000000
24156000,0.000000
24157000,0.000000
24158000,0.000000
24159000,0.000000
24160000,0.000000
24161000,0.000000
24162000,0.000000
24163000,0.000000
24164000,0.000000
24165000,0.000000
24166000,0.000000
24167000,0.000000
24168000,0.000000
24169000,0.000000
24170000,0.000000
24171000,0.000000
24172000,0.000000
24173000,0.000000
24174000,0.000000
24175000,0.000000
24176000,0.000000
24177000,0.000000
24178000,0.000000
24179000,0.000000
24180000,0.000000
24181000,0.000000
24182000,0.000000
24183000,0.000000
24184000,0.000000
24185000,0.000000
24186000,0.000000
24187000,0.000000
24188000,0.000000
24189000,0.000000
24190000,0.000000
24191000,0.000000
24192000,0.000000
24193000,0.000000
24194000,0.000000
24195000,0.000000
24196000,0.000000
24197000,0.000000
24198000,0.000000
24199000,0.000000
24200000,0.000000
24201000,0.000000
24202000,0.000000
24203000,0.000000
24204000,0.000000
24205000,0.000000
24206000,0.000283
24207000,0.000000
24208000,0.000000
24209000,0.000000
24210000,0.000000
24211000,0.000000
24212000,0.000000
24213000,0.000000
24214000,0.000000
24215000,0.000000
24216000,0.000000
24217000,0.000000
24218000,0.000283
24219000,0.000000
24220000,0.000000
24221000,0.000000
24222000,0.000000
24223000,0.000000
24224000,0.000000
24225000,0.000000
24226000,0.000000
24227000,0.000000
24228000,0.000000
24229000,0.000283
24230000,0.000000
24231000,0.000000
24232000,0.000283
24233000,0.000000
24234000,0.000000
24235000,0.000000
24236000,0.000000
24237000,0.000000
24238000,0.000000
24239000,0.000000
24240000,0.000000
24241000,0.000000
24242000,0.030824
24243000,0.282792
24244000,0.341047
24245000,0.565583
24246000,0.565583
24247000,0.565583
24248000,0.565583
24249000,0.565583
24250000,0.565583
24251000,0.565583
24252000,0.565583
24253000,0.565583
24254000,0.565583
24255000,0.565583
24256000,0.565583
24257000,0.565583
24258000,0.565583
24259000,0.565583
24260000,0.565583
24261000,0.794644
24262000,0.848375
24263000,0.848375
24264000,0.848375
24265000,0.848375
24266000,0.848375
24267000,0.848375
24268000,0.962623
24269000,1.390204
24270000,1.413958
24271000,1.413958
24272000,1.413958
24273000,1.698447
24274000,1.979542
24275000,1.979542
24276000,1.979542
24277000,1.979542
24278000,1.979542
24279000,1.979542
24280000,1.979542
24281000,1.979542
24282000,1.979542
24283000,1.979542
24284000,1.979542
24285000,2.157983
24286000,2.262333
24287000,2.388175
24288000,2.545125
24289000,2.545125
24290000,2.545125
24291000,2.545125
24292000,2.545125
24293000,2.545125
24294000,2.545125
24295000,2.545125
24296000,2.565486
24297000,2.827917
24298000,2.827917
24299000,2.827917
24300000,2.927176
24301000,3.110708
24302000,3.110708
24303000,3.110708
24304000,3.110708
24305000,3.110708
24306000,3.110708
24307000,3.110708
24308000,3.110708
24309000,3.325347
24310000,3.393500
24311000,3.641225
24312000,3.676292
24313000,3.676292
24314000,3.676292
24315000,3.676292
24316000,3.676292
24317000,3.676292
24318000,3.676292
24319000,3.918078
24320000,3.959083
24321000,3.959083
24322000,3.959083
24323000,3.959083
24324000,3.959083
24325000,3.959083
24326000,3.959083
24327000,3.959083
24328000,3.959083
24329000,3.959083
24330000,4.215293
24331000,4.431911
24332000,4.524667
24333000,4.524667
24334000,4.524667
24335000,4.524667
24336000,4.524667
24337000,4.524667
24338000,4.524667
24339000,4.524667
24340000,4.524667
24341000,4.524667
24342000,4.524667
24343000,4.524667
24344000,4.704239
24345000,4.807458
24346000,4.807458
24347000,4.807458
24348000,4.807458
24349000,4.807458
24350000,4.807458
24351000,4.807458
24352000,4.807458
24353000,4.807458
24354000,4.851291
24355000,5.090250
24356000,5.090250
24357000,5.090250
24358000,5.090250
24359000,5.090250
24360000,5.090250
24361000,5.090250
24362000,5.288487
24363000,5.373042
24364000,5.373042
24365000,5.373042
24366000,5.373042
24367000,5.373042
24368000,5.431862
24369000,5.655833
24370000,5.883198
24371000,5.938625
24372000,6.183523
24373000,6.221417
24374000,6.221417
24375000,6.221417
24376000,6.252241
24377000,6.504208
24378000,6.504208
24379000,6.504208
24380000,6.504208
24381000,6.504208
24382000,6.504208
24383000,6.504208
24384000,6.504208
24385000,6.504208
24386000,6.504208
24387000,6.504208
24388000,6.504208
24389000,6.504208
24390000,6.504208
24391000,6.504208
24392000,6.504208
24393000,6.504208
24394000,6.504208
24395000,6.504208
24396000,6.504208
24397000,6.504208
24398000,6.504208
24399000,6.504208
24400000,6.504208
24401000,6.504208
24402000,6.504208
24403000,6.504208
24404000,6.504208
24405000,6.504208
24406000,6.504208
24407000,6.724786
24408000,6.787000
24409000,6.787000
24410000,6.787000
24411000,6.787000
24412000,6.787000
24413000,6.787000
24414000,6.787000
24415000,6.787000
24416000,6.787000
24417000,6.787000
24418000,6.787000
24419000,6.787000
24420000,6.787000
24421000,6.787000
24422000,6.787000
24423000,6.787000
24424000,6.787000
24425000,6.787000
24426000,6.787000
24427000,6.787000
24428000,6.787000
24429000,6.787000
24430000,6.787000
24431000,6.787000
24432000,6.787000
24433000,6.787000
24434000,6.787000
24435000,6.787000
24436000,6.787000
24437000,6.787000
24438000,6.797746
24439000,7.069792
24440000,7.069792
24441000,7.069792
24442000,7.069792
24443000,7.069792
24444000,7.069792
24445000,7.069792
24446000,7.069792
24447000,7.069792
24448000,7.069792
24449000,7.069792
24450000,7.069792
24451000,7.069792
24452000,7.069792
24453000,7.069792
24454000,7.069792
24455000,7.069792
24456000,7.069792
24457000,7.069792
24458000,7.069792
24459000,7.069792
24460000,7.069792
24461000,7.069792
24462000,7.069792
24463000,7.069792
24464000,7.069792
24465000,7.069792
24466000,7.069792
24467000,7.069792
24468000,7.069792
24469000,7.069792
24470000,7.069792
24471000,7.126633
24472000,7.352583
24473000,7.352583
24474000,7.352583
24475000,7.352583
24476000,7.352583
24477000,7.352583
24478000,7.352583
24479000,7.352583
24480000,7.352583
24481000,7.352583
24482000,7.352583
24483000,7.352583
24484000,7.352583
24485000,7.352583
24486000,7.352583
24487000,7.352583
24488000,7.352583
24489000,7.352583
24490000,7.352583
24491000,7.352583
24492000,7.352583
24493000,7.352583
24494000,7.352583
24495000,7.352583
24496000,7.352583
24497000,7.352583
24498000,7.352583
24499000,7.352583
24500000,7.352583
24501000,7.352583
24502000,7.352583
24503000,7.352583
24504000,7.352583
24505000,7.352583
24506000,7.352583
24507000,7.352583
24508000,7.352583
24509000,7.352583
24510000,7.352583
24511000,7.352583
24512000,7.352583
24513000,7.352583
24514000,7.352583
24515000,7.352583
24516000,7.352583
24517000,7.352583
24518000,7.352583
24519000,7.352583
24520000,7.352583
24521000,7.352583
24522000,7.352583
24523000,7.352583
24524000,7.352583
24525000,7.352583
24526000,7.352583
24527000,7.352583
24528000,7.352583
24529000,7.352583
24530000,7.352583
24531000,7.352583
24532000,7.352583
24533000,7.352583
