Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
11161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.951720
11162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920395
11163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.997426
11164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.965802
11165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.077594
11167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920920
11168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920278
11169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919815
11170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.928065
11171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.971764
11173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.013258
11174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.085454
11175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.027716
11177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.043101
11178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921068
11180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921266
11181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920277
11182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.075948
11184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11185000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.085802
11186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.963766
11187000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.930347
11188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11189000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.958128
11190000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11191000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11192000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.045641
11193000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
11194000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11195000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.065714
11196000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.994645
11197000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11198000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920573
11199000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.025200
11200000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.969546
11201000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919698
11202000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.047447
11203000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11204000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.980656
11205000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11206000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922779
11207000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920560
11208000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.022545
11209000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919740
11210000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.958634
11211000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.951062
11212000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.087417
11213000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.940036
11214000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11215000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.335874
11216000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.021947
11217000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.004335
11218000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11219000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.052456
11220000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920278
11221000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919837
11222000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
11223000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
11224000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11225000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
11226000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11227000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925697
11228000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920573
11229000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11230000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
11231000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11232000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.980944
11233000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.049145
11234000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.111615
11235000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11236000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.984899
11237000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11238000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11239000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.957439
11240000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.033812
11241000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.038196
11242000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.190911
11243000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11244000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11245000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922815
11246000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11247000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.923122
11248000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.289463
11249000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.094564
11250000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.932484
11251000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11252000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.011728
11253000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.986776
11254000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
11255000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11256000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.045250
11257000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11258000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.104992
11259000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11260000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.054086
11261000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919782
11262000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.985342
11263000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11264000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.982564
11265000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.180326
11266000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921529
11267000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.140272
11268000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.962084
11269000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.999398
11270000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11271000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11272000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.051335
11273000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.002562
11274000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.054677
11275000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.956490
11276000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11277000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11278000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920935
11279000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.333698
11280000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.972477
11281000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.981676
11282000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.950933
11283000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11284000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11285000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
11286000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.962549
11287000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.120754
11288000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.956144
11289000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11290000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11291000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.022152
11292000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.955443
11293000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.120084
11294000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.941848
11295000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11296000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11297000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925077
11298000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920914
11299000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.954564
11300000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.941731
11301000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.991624
11302000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920395
11303000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.038498
11304000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11305000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.923487
11306000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11307000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.151420
11308000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.930190
11309000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.957511
11310000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.145876
11311000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.181347
11312000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.935252
11313000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921389
11314000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.013892
11315000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11316000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.956060
11317000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.006921
11318000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11319000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11320000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920531
11321000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919816
11322000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.045516
11323000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.980918
11324000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11325000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11326000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.006279
11327000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919698
11328000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.193553
11329000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.987464
11330000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.970911
11331000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11332000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.081394
11333000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.942550
11334000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922040
11335000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.923844
11336000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11337000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.170771
11338000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.946791
11339000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.393811
11340000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11341000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920573
11342000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11343000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.131645
11344000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921507
11345000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.100615
11346000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
11347000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920899
11348000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920904
11349000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.941590
11350000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.984428
11351000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.216186
11352000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
