cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
97800,0,0,0,0,0,0
97900,0,0,0,0,0,0
98000,0,0,0,0,0,0
98100,41,0,0,0,0,0
98200,42,0,0,0,0,0
98300,10,0,0,0,0,0
98400,0,0,0,0,0,0
98500,0,0,0,0,0,0
98600,17,0,0,0,0,0
98700,15,0,0,0,0,0
98800,60,0,0,0,0,0
98900,4,0,0,0,0,0
99000,23,0,0,0,0,0
99100,9,0,0,0,0,0
99200,1,0,0,0,0,0
99300,0,0,0,0,0,0
99400,0,0,0,0,0,0
99500,4,0,0,0,0,0
99600,4,0,0,0,0,0
99700,0,0,0,0,0,0
99800,0,0,0,0,0,0
99900,0,0,0,0,0,0
100000,0,0,0,0,0,0
100100,30,0,0,0,0,0
100200,0,0,0,0,0,0
100300,0,0,0,0,0,0
100400,0,0,0,0,0,0
100500,24,0,0,0,0,0
100600,12,8,1,0,3,8
100700,24,2,0,73,0,2
100800,48,0,0,0,0,0
100900,4,0,0,0,0,0
101000,5,0,0,0,0,0
101100,19,0,0,0,0,0
101200,5,0,0,0,0,0
101300,44,0,0,0,0,0
101400,4,0,0,0,0,0
101500,1,0,0,0,0,0
101600,3,0,0,0,0,0
101700,1,0,0,0,0,0
101800,0,0,0,0,0,0
101900,0,0,0,0,0,0
102000,0,0,0,0,0,0
102100,42,0,0,0,0,0
102200,0,0,0,0,0,0
102300,0,0,0,0,0,0
102400,16,0,0,0,0,0
102500,12,0,0,0,0,0
102600,23,0,0,0,0,0
102700,61,0,0,0,0,0
102800,1,0,0,0,0,0
102900,13,0,0,0,0,0
103000,17,0,0,0,0,0
103100,1,0,0,0,0,0
103200,12,0,0,0,0,0
103300,34,0,0,0,0,0
103400,3,0,0,0,0,0
103500,1,0,0,0,0,0
103600,2,0,0,0,0,0
103700,2,0,0,0,0,0
103800,0,0,0,0,0,0
103900,2,0,0,0,0,0
104000,0,0,0,0,0,0
104100,0,0,0,0,0,0
104200,0,0,0,0,0,0
104300,0,0,0,0,0,0
104400,0,0,0,0,0,0
104500,0,0,0,0,0,0
104600,20,0,0,0,0,0
104700,28,0,0,0,0,0
104800,0,0,0,0,0,0
104900,20,0,0,0,0,0
105000,12,0,0,0,0,0
105100,4,1,1,0,3,1
105200,13,9,0,52,0,9
105300,57,0,0,0,0,0
105400,12,0,0,0,0,0
105500,11,0,0,0,0,0
105600,13,0,0,0,0,0
105700,8,0,0,0,0,0
105800,28,0,0,0,0,0
105900,0,0,0,0,0,0
106000,0,0,0,0,0,0
106100,0,0,0,0,0,0
106200,0,0,0,0,0,0
106300,0,0,0,0,0,0
106400,0,0,0,0,0,0
106500,0,0,0,0,0,0
106600,3,0,0,0,0,0
106700,33,0,0,0,0,0
106800,15,0,0,0,0,0
106900,9,0,0,0,0,0
107000,12,0,0,0,0,0
107100,15,0,0,0,0,0
107200,40,0,0,0,0,0
107300,14,0,0,0,0,0
107400,2,0,0,0,0,0
107500,7,0,0,0,0,0
107600,38,0,0,0,0,0
107700,18,0,0,0,0,0
107800,6,0,0,0,0,0
107900,6,0,0,0,0,0
108000,0,0,0,0,0,0
108100,2,0,0,0,0,0
108200,16,0,0,0,0,0
108300,4,0,0,0,0,0
108400,0,0,0,0,0,0
108500,0,0,0,0,0,0
108600,0,0,0,0,0,0
108700,0,0,0,0,0,0
108800,0,0,0,0,0,0
108900,0,0,0,0,0,0
109000,0,0,0,0,0,0
109100,0,0,0,0,0,0
109200,10,0,0,0,0,0
109300,7,0,0,0,0,0
109400,5,0,0,0,0,0
109500,1,0,0,0,0,0
109600,39,0,0,0,0,0
109700,24,0,0,0,0,0
109800,7,0,0,0,0,0
109900,3,0,0,0,0,0
110000,0,0,0,0,0,0
110100,0,12,1,53,3,12
110200,62,0,0,38,0,0
110300,26,0,0,0,0,0
110400,8,0,0,0,0,0
110500,0,0,0,0,0,0
110600,0,0,0,0,0,0
110700,16,0,0,0,0,0
110800,16,0,0,0,0,0
110900,0,0,0,0,0,0
111000,0,0,0,0,0,0
111100,0,0,0,0,0,0
111200,0,0,0,0,0,0
111300,0,0,0,0,0,0
111400,0,0,0,0,0,0
111500,1,0,0,0,0,0
111600,65,0,0,0,0,0
111700,15,0,0,0,0,0
111800,0,0,0,0,0,0
111900,3,0,0,0,0,0
112000,8,0,0,0,0,0
112100,69,0,0,0,0,0
112200,41,0,0,0,0,0
112300,0,0,0,0,0,0
112400,2,0,0,0,0,0
112500,0,0,0,0,0,0
112600,8,0,0,0,0,0
112700,8,0,0,0,0,0
112800,20,0,0,0,0,0
112900,0,0,0,0,0,0
113000,0,0,0,0,0,0
113100,0,0,0,0,0,0
113200,0,0,0,0,0,0
113300,0,0,0,0,0,0
113400,0,0,0,0,0,0
113500,3,0,0,0,0,0
113600,0,0,0,0,0,0
113700,0,0,0,0,0,0
113800,0,0,0,0,0,0
113900,0,0,0,0,0,0
114000,3,0,0,0,0,0
114100,47,0,0,0,0,0
114200,34,0,0,0,0,0
114300,1,0,0,0,0,0
114400,8,3,1,33,0,3
114500,25,0,0,49,0,0
114600,0,7,0,21,3,7
114700,33,2,0,65,0,2
114800,42,0,0,0,0,0
114900,6,0,0,0,0,0
115000,0,0,0,0,0,0
115100,0,0,0,0,0,0
115200,3,0,0,0,0,0
115300,19,0,0,0,0,0
115400,0,0,0,0,0,0
115500,0,0,0,0,0,0
115600,0,0,0,0,0,0
115700,0,0,0,0,0,0
115800,0,0,0,0,0,0
115900,39,0,0,0,0,0
116000,21,0,0,0,0,0
116100,20,0,0,0,0,0
116200,24,0,0,0,0,0
116300,0,0,0,0,0,0
116400,30,0,0,0,0,0
116500,56,0,0,0,0,0
116600,9,0,0,0,0,0
116700,30,0,0,0,0,0
116800,1,0,0,0,0,0
116900,0,0,0,0,0,0
117000,0,0,0,0,0,0
117100,1,0,0,0,0,0
117200,0,0,0,0,0,0
117300,9,0,0,0,0,0
117400,0,0,0,0,0,0
117500,0,0,0,0,0,0
117600,0,0,0,0,0,0
117700,0,0,0,0,0,0
117800,0,0,0,0,0,0
117900,0,0,0,0,0,0
118000,4,0,0,0,0,0
118100,0,0,0,0,0,0
118200,0,0,0,0,0,0
118300,0,0,0,0,0,0
118400,14,0,0,0,0,0
118500,87,0,0,0,0,0
118600,15,0,0,0,0,0
118700,0,0,0,0,0,0
118800,0,0,0,0,0,0
118900,0,0,1,0,3,0
119000,0,12,0,76,0,12
119100,95,0,0,5,0,0
119200,2,0,0,0,0,0
119300,4,0,0,0,0,0
119400,0,0,0,0,0,0
119500,0,0,0,0,0,0
119600,0,0,0,0,0,0
119700,0,0,0,0,0,0
119800,0,0,0,0,0,0
119900,3,0,0,0,0,0
120000,0,0,0,0,0,0
120100,0,0,0,0,0,0
120200,0,0,0,0,0,0
120300,0,0,0,0,0,0
120400,0,0,0,0,0,0
120500,98,0,0,0,0,0
120600,20,0,0,0,0,0
120700,0,0,0,0,0,0
120800,0,0,0,0,0,0
120900,0,0,0,0,0,0
121000,60,0,0,0,0,0
121100,56,0,0,0,0,0
121200,3,0,0,0,0,0
121300,2,0,0,0,0,0
121400,0,0,0,0,0,0
121500,0,0,0,0,0,0
121600,0,0,0,0,0,0
121700,0,0,0,0,0,0
121800,0,0,0,0,0,0
121900,1,0,0,0,0,0
122000,0,0,0,0,0,0
122100,0,0,0,0,0,0
122200,0,0,0,0,0,0
122300,0,0,0,0,0,0
122400,18,0,0,0,0,0
122500,12,0,0,0,0,0
122600,1,0,0,0,0,0
122700,0,0,0,0,0,0
122800,1,0,0,0,0,0
122900,0,0,0,0,0,0
123000,64,0,0,0,0,0
123100,56,0,0,0,0,0
123200,0,0,0,0,0,0
123300,0,0,0,0,0,0
123400,0,0,0,0,0,0
123500,36,0,0,0,0,0
123600,48,0,0,0,0,0
123700,34,0,0,0,0,0
123800,24,0,0,0,0,0
123900,0,0,0,0,0,0
124000,0,0,0,0,0,0
124100,2,0,0,0,0,0
124200,33,0,0,0,0,0
124300,48,0,0,0,0,0
124400,0,0,0,0,0,0
124500,0,0,0,0,0,0
124600,3,0,0,0,0,0
124700,0,0,0,0,0,0
124800,32,0,0,0,0,0
124900,24,0,0,0,0,0
125000,4,0,0,0,0,0
125100,4,0,0,0,0,0
125200,0,0,0,0,0,0
125300,11,0,0,0,0,0
125400,17,0,0,0,0,0
125500,4,0,0,0,0,0
125600,0,0,0,0,0,0
125700,4,0,0,0,0,0
125800,0,0,0,0,0,0
125900,0,0,0,0,0,0
126000,27,0,0,0,0,0
126100,54,0,0,0,0,0
126200,27,0,0,0,0,0
126300,0,0,0,0,0,0
126400,4,0,0,0,0,0
126500,11,0,0,0,0,0
126600,49,0,0,0,0,0
126700,48,0,0,0,0,0
126800,0,0,0,0,0,0
126900,3,0,0,0,0,0
127000,1,0,0,0,0,0
127100,4,0,0,0,0,0
127200,0,0,0,0,0,0
127300,0,0,0,0,0,0
127400,0,0,0,0,0,0
127500,4,0,0,0,0,0
127600,0,0,0,0,0,0
127700,5,0,0,0,0,0
127800,8,0,0,0,0,0
127900,54,0,0,0,0,0
128000,46,0,0,0,0,0
128100,3,0,0,0,0,0
128200,4,0,0,0,0,0
128300,5,0,0,0,0,0
128400,55,0,0,0,0,0
128500,48,0,0,0,0,0
128600,0,0,0,0,0,0
128700,0,0,0,0,0,0
128800,4,0,0,0,0,0
128900,0,0,0,0,0,0
129000,0,0,0,0,0,0
129100,2,0,0,0,0,0
129200,0,0,0,0,0,0
129300,0,0,0,0,0,0
129400,0,0,0,0,0,0
129500,2,0,0,0,0,0
129600,7,0,0,0,0,0
129700,1,0,0,0,0,0
129800,0,0,0,0,0,0
129900,0,0,0,0,0,0
130000,1,0,0,0,0,0
130100,0,0,0,0,0,0
130200,55,0,0,0,0,0
130300,50,0,0,0,0,0
130400,6,0,0,0,0,0
130500,0,0,0,0,0,0
130600,4,0,0,0,0,0
130700,36,0,0,0,0,0
130800,48,0,0,0,0,0
130900,24,0,0,0,0,0
131000,0,0,0,0,0,0
131100,6,0,0,0,0,0
131200,0,0,0,0,0,0
131300,0,0,0,0,0,0
131400,0,0,0,0,0,0
131500,0,0,0,0,0,0
131600,6,0,0,0,0,0
131700,3,0,0,0,0,0
131800,0,0,0,0,0,0
131900,0,0,0,0,0,0
132000,35,0,0,0,0,0
132100,49,0,0,0,0,0
132200,29,0,0,0,0,0
132300,0,0,0,0,0,0
132400,4,0,0,0,0,0
132500,22,0,0,0,0,0
132600,46,0,0,0,0,0
132700,36,0,0,0,0,0
132800,0,0,0,0,0,0
132900,4,0,0,0,0,0
133000,1,0,0,0,0,0
133100,0,0,0,0,0,0
133200,3,0,0,0,0,0
133300,0,0,0,0,0,0
133400,0,0,0,0,0,0
133500,0,0,0,0,0,0
133600,7,0,0,0,0,0
133700,1,0,0,0,0,0
133800,0,0,0,0,0,0
133900,0,0,0,0,0,0
134000,0,0,0,0,0,0
134100,0,0,0,0,0,0
134200,8,0,0,0,0,0
134300,18,0,0,0,0,0
134400,44,0,0,0,0,0
134500,36,0,0,0,0,0
134600,2,0,0,0,0,0
134700,4,0,0,0,0,0
134800,12,0,0,0,0,0
134900,44,0,0,0,0,0
135000,39,0,0,0,0,0
135100,9,0,0,0,0,0
135200,4,0,0,0,0,0
135300,7,0,0,0,0,0
135400,32,0,0,0,0,0
135500,40,0,0,0,0,0
135600,29,0,0,0,0,0
135700,28,0,0,0,0,0
135800,40,0,0,0,0,0
135900,56,0,0,0,0,0
136000,48,0,0,0,0,0
136100,43,0,0,0,0,0
136200,25,0,0,0,0,0
136300,12,0,0,0,0,0
136400,0,0,0,0,0,0
136500,0,0,0,0,0,0
136600,0,0,0,0,0,0
136700,4,0,0,0,0,0
136800,0,0,0,0,0,0
136900,0,0,0,0,0,0
137000,16,0,0,0,0,0
137100,36,0,0,0,0,0
137200,21,0,0,0,0,0
137300,59,0,0,0,0,0
137400,40,0,0,0,0,0
137500,31,0,0,0,0,0
137600,9,0,0,0,0,0
137700,0,0,0,0,0,0
137800,4,0,0,0,0,0
137900,8,0,0,0,0,0
138000,0,0,0,0,0,0
138100,5,0,0,0,0,0
138200,4,0,0,0,0,0
138300,0,0,0,0,0,0
138400,0,0,0,0,0,0
138500,0,0,0,0,0,0
138600,0,0,0,0,0,0
138700,7,0,0,0,0,0
138800,0,0,0,0,0,0
138900,0,0,0,0,0,0
139000,0,0,0,0,0,0
139100,0,0,0,0,0,0
139200,0,0,0,0,0,0
139300,0,0,0,0,0,0
139400,0,0,0,0,0,0
139500,2,0,0,0,0,0
139600,0,0,0,0,0,0
139700,0,0,0,0,0,0
139800,0,0,0,0,0,0
139900,0,0,0,0,0,0
140000,0,0,0,0,0,0
140100,3,0,0,0,0,0
140200,2,0,0,0,0,0
140300,0,0,0,0,0,0
140400,0,0,0,0,0,0
140500,0,0,0,0,0,0
140600,4,0,0,0,0,0
140700,1,0,0,0,0,0
140800,1,0,0,0,0,0
140900,6,0,0,0,0,0
141000,7,0,0,0,0,0
141100,10,0,0,0,0,0
141200,3,0,0,0,0,0
141300,3,0,0,0,0,0
141400,8,0,0,0,0,0
141500,12,0,0,0,0,0
141600,5,0,0,0,0,0
141700,0,0,0,0,0,0
141800,5,0,0,0,0,0
141900,14,0,0,0,0,0
142000,12,0,0,0,0,0
142100,4,0,0,0,0,0
142200,2,0,0,0,0,0
142300,6,0,0,0,0,0
142400,9,0,0,0,0,0
142500,18,0,0,0,0,0
142600,0,0,0,0,0,0
142700,2,0,0,0,0,0
142800,1,0,0,0,0,0
142900,1,0,0,0,0,0
143000,6,0,0,0,0,0
143100,0,0,0,0,0,0
143200,0,0,0,0,0,0
143300,1,0,0,0,0,0
143400,0,0,0,0,0,0
143500,0,0,0,0,0,0
143600,0,0,0,0,0,0
143700,4,0,0,0,0,0
143800,0,0,0,0,0,0
143900,4,0,0,0,0,0
144000,0,0,0,0,0,0
144100,0,0,0,0,0,0
144200,0,0,0,0,0,0
144300,0,0,0,0,0,0
144400,4,0,0,0,0,0
144500,0,0,0,0,0,0
144600,0,0,0,0,0,0
144700,0,0,0,0,0,0
144800,0,0,0,0,0,0
144900,0,0,0,0,0,0
145000,0,0,0,0,0,0
145100,4,0,0,0,0,0
145200,0,0,0,0,0,0
145300,0,0,0,0,0,0
145400,0,0,0,0,0,0
145500,0,0,0,0,0,0
145600,4,0,0,0,0,0
145700,0,0,0,0,0,0
145800,0,0,0,0,0,0
145900,0,0,0,0,0,0
146000,0,0,0,0,0,0
146100,0,0,0,0,0,0
146200,0,0,0,0,0,0
146300,0,0,0,0,0,0
146400,0,0,0,0,0,0
146500,0,0,0,0,0,0
146600,0,0,0,0,0,0
146700,4,0,0,0,0,0
146800,0,0,0,0,0,0
146900,4,0,0,0,0,0
147000,0,0,0,0,0,0
147100,0,0,0,0,0,0
147200,0,0,0,0,0,0
147300,0,0,0,0,0,0
147400,0,0,0,0,0,0
147500,0,0,0,0,0,0
147600,0,0,0,0,0,0
147700,0,0,0,0,0,0
147800,0,0,0,0,0,0
147900,0,0,0,0,0,0
148000,0,0,0,0,0,0
148100,0,0,0,0,0,0
148200,0,0,0,0,0,0
148300,0,0,0,0,0,0
148400,0,0,0,0,0,0
148500,0,0,0,0,0,0
148600,0,0,0,0,0,0
148700,0,0,0,0,0,0
148800,0,0,0,0,0,0
148900,0,0,0,0,0,0
149000,0,0,0,0,0,0
149100,0,0,0,0,0,0
149200,0,0,0,0,0,0
149300,0,0,0,0,0,0
149400,0,0,0,0,0,0
149500,0,0,0,0,0,0
149600,0,0,0,0,0,0
149700,0,0,0,0,0,0
149800,0,0,0,0,0,0
149900,0,0,0,0,0,0
150000,0,0,0,0,0,0
150100,0,0,0,0,0,0
150200,0,0,0,0,0,0
150300,0,0,0,0,0,0
150400,0,0,0,0,0,0
150500,0,0,0,0,0,0
150600,0,0,0,0,0,0
150700,0,0,0,0,0,0
150800,0,0,0,0,0,0
150900,0,0,0,0,0,0
151000,0,0,0,0,0,0
151100,0,0,0,0,0,0
151200,0,0,0,0,0,0
151300,0,0,0,0,0,0
151400,0,0,0,0,0,0
151500,0,0,0,0,0,0
151600,0,0,0,0,0,0
151700,0,0,0,0,0,0
151800,0,0,0,0,0,0
151900,0,0,0,0,0,0
152000,0,0,0,0,0,0
152100,0,0,0,0,0,0
152200,1,0,0,0,0,0
152300,0,0,0,0,0,0
152400,0,0,0,0,0,0
152500,0,0,0,0,0,0
152600,0,0,0,0,0,0
152700,1,0,0,0,0,0
152800,0,0,0,0,0,0
152900,0,0,0,0,0,0
153000,0,0,0,0,0,0
153100,0,0,0,0,0,0
153200,0,0,0,0,0,0
153300,1,0,0,0,0,0
153400,0,0,0,0,0,0
153500,0,0,0,0,0,0
153600,0,0,0,0,0,0
153700,1,0,0,0,0,0
153800,0,0,0,0,0,0
153900,1,0,0,0,0,0
154000,0,0,0,0,0,0
154100,0,0,0,0,0,0
154200,0,0,0,0,0,0
154300,1,0,0,0,0,0
154400,0,0,0,0,0,0
154500,0,0,0,0,0,0
154600,0,0,0,0,0,0
154700,0,0,0,0,0,0
154800,1,0,0,0,0,0
154900,0,0,0,0,0,0
155000,0,0,0,0,0,0
155100,0,0,0,0,0,0
155200,0,0,0,0,0,0
155300,0,0,0,0,0,0
155400,1,0,0,0,0,0
155500,0,0,0,0,0,0
155600,0,0,0,0,0,0
155700,0,0,0,0,0,0
155800,0,0,0,0,0,0
155900,0,0,0,0,0,0
156000,0,0,0,0,0,0
156100,0,0,0,0,0,0
156200,0,0,0,0,0,0
156300,0,0,0,0,0,0
156400,0,0,0,0,0,0
156500,0,0,0,0,0,0
156600,0,0,0,0,0,0
156700,0,0,0,0,0,0
156800,0,0,0,0,0,0
156900,0,0,0,0,0,0
157000,0,0,0,0,0,0
157100,0,0,0,0,0,0
157200,0,0,0,0,0,0
157300,0,0,0,0,0,0
157400,0,0,0,0,0,0
157500,0,0,0,0,0,0
157600,0,0,0,0,0,0
157700,0,0,0,0,0,0
157800,0,0,0,0,0,0
157900,0,0,0,0,0,0
158000,0,0,0,0,0,0
158100,0,0,0,0,0,0
158200,0,0,0,0,0,0
158300,0,0,0,0,0,0
158400,0,0,0,0,0,0
158500,0,0,0,0,0,0
158600,0,0,0,0,0,0
158700,0,0,0,0,0,0
158800,0,0,0,0,0,0
158900,0,0,0,0,0,0
159000,0,0,0,0,0,0
159100,0,0,0,0,0,0
159200,0,0,0,0,0,0
159300,0,0,0,0,0,0
159400,0,0,0,0,0,0
159500,0,0,0,0,0,0
159600,0,0,0,0,0,0
159700,0,0,0,0,0,0
159800,0,0,0,0,0,0
159900,0,0,0,0,0,0
160000,0,0,0,0,0,0
160100,0,0,0,0,0,0
160200,0,0,0,0,0,0
160300,0,0,0,0,0,0
160400,0,0,0,0,0,0
160500,0,0,0,0,0,0
160600,0,0,0,0,0,0
160700,0,0,0,0,0,0
160800,0,0,0,0,0,0
160900,0,0,0,0,0,0
161000,0,0,0,0,0,0
161100,0,0,0,0,0,0
161200,0,0,0,0,0,0
161300,0,0,0,0,0,0
161400,0,0,0,0,0,0
161500,0,0,0,0,0,0
161600,0,0,0,0,0,0
161700,0,0,0,0,0,0
161800,0,0,0,0,0,0
161900,0,0,0,0,0,0
162000,0,0,0,0,0,0
162100,0,0,0,0,0,0
162200,0,0,0,0,0,0
162300,0,0,0,0,0,0
162400,0,0,0,0,0,0
162500,0,0,0,0,0,0
162600,0,0,0,0,0,0
162700,0,0,0,0,0,0
162800,0,0,0,0,0,0
162900,0,0,0,0,0,0
163000,0,0,0,0,0,0
163100,0,0,0,0,0,0
163200,0,0,0,0,0,0
163300,0,0,0,0,0,0
163400,0,0,0,0,0,0
163500,0,0,0,0,0,0
163600,0,0,0,0,0,0
163700,0,0,0,0,0,0
163800,0,0,0,0,0,0
163900,0,0,0,0,0,0
164000,0,0,0,0,0,0
164100,0,0,0,0,0,0
164200,0,0,0,0,0,0
164300,0,0,0,0,0,0
164400,0,0,0,0,0,0
164500,0,0,0,0,0,0
164600,0,0,0,0,0,0
164700,0,0,0,0,0,0
164800,0,0,0,0,0,0
164900,0,0,0,0,0,0
165000,0,0,0,0,0,0
165100,0,0,0,0,0,0
165200,0,0,0,0,0,0
165300,0,0,0,0,0,0
165400,0,0,0,0,0,0
165500,0,0,0,0,0,0
165600,0,0,0,0,0,0
165700,0,0,0,0,0,0
165800,0,0,0,0,0,0
165900,0,0,0,0,0,0
166000,0,0,0,0,0,0
166100,0,0,0,0,0,0
166200,0,0,0,0,0,0
166300,0,0,0,0,0,0
166400,0,0,0,0,0,0
166500,0,0,0,0,0,0
166600,0,0,0,0,0,0
166700,0,0,0,0,0,0
166800,0,0,0,0,0,0
166900,0,0,0,0,0,0
167000,0,0,0,0,0,0
167100,0,0,0,0,0,0
167200,0,0,0,0,0,0
167300,0,0,0,0,0,0
167400,0,0,0,0,0,0
167500,0,0,0,0,0,0
167600,0,0,0,0,0,0
167700,0,0,0,0,0,0
167800,0,0,0,0,0,0
167900,0,0,0,0,0,0
168000,0,0,0,0,0,0
168100,0,0,0,0,0,0
168200,0,0,0,0,0,0
168300,0,0,0,0,0,0
168400,0,0,0,0,0,0
