Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
9000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785389
9001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.801587
9002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
9003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.781976
9004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.799334
9005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.781578
9006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.790806
9007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794257
9008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.791395
9009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.795012
9010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789275
9011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785201
9012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788821
9013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785201
9014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.795712
9015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785201
9016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788821
9017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785821
9018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.801857
9019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.779056
9020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.792443
9021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.771760
9022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.804951
9023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.775962
9024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.798060
9025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.782853
9026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.800698
9027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787459
9028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789591
9029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784431
9030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.796476
9031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.778849
9032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786268
9033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789992
9034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.797805
9035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.780165
9036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808734
9037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794299
9038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793918
9039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.778598
9040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.795424
9041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.782772
9042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.798141
9043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788121
9044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.795258
9045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785201
9046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788821
9047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785201
9048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.795258
9049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785655
9050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788127
9051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784603
9052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793448
9053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.781578
9054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.791197
9055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.773006
9056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.804497
9057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.769243
9058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809147
9059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.771760
9060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.801015
9061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.773006
9062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.798060
9063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.775962
9064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.797614
9065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.776408
9066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787465
9067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788533
9068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785201
9069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788821
9070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785201
9071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.795258
9072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785201
9073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788821
9074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785367
9075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.801982
9076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.778476
9077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794966
9078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.769243
9079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808693
9080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.771760
9081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802262
9082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786183
9083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.796028
9084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784316
9085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789706
9086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.781908
9087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.792108
9088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.780408
9089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793614
9090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.778145
9091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802768
9092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.773802
9093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793495
9094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.778820
9095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.801638
9096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.777090
9097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.796932
9098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.781394
9099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.805955
