Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
6000000,1.6202,0.544831,0.005673,0.000697,0.326993
6001000,1.6202,0.544831,0.005673,0.000697,0.326993
6002000,1.6202,0.544831,0.005673,0.000697,0.326993
6003000,1.6202,0.544831,0.005673,0.000697,0.327268
6004000,1.6202,0.544831,0.005673,0.000697,0.326946
6005000,1.6202,0.544831,0.005673,0.000697,0.327040
6006000,1.6202,0.544831,0.005673,0.000697,0.326993
6007000,1.6202,0.544831,0.005673,0.000697,0.327040
6008000,1.6202,0.544831,0.005673,0.000697,0.326993
6009000,1.6202,0.544831,0.005673,0.000697,0.326993
6010000,1.6202,0.544831,0.005673,0.000697,0.326993
6011000,1.6202,0.544831,0.005673,0.000697,0.326993
6012000,1.6202,0.544831,0.005673,0.000697,0.326993
6013000,1.6202,0.544831,0.005673,0.000697,0.326993
6014000,1.6202,0.544831,0.005673,0.000697,0.326993
6015000,1.6202,0.544831,0.005673,0.000697,0.326993
6016000,1.6202,0.544831,0.005673,0.000697,0.326993
6017000,1.6202,0.544831,0.005673,0.000697,0.326993
6018000,1.6202,0.544831,0.005673,0.000697,0.326993
6019000,1.6202,0.544831,0.005673,0.000697,0.326993
6020000,1.6202,0.544831,0.005673,0.000697,0.326993
6021000,1.6202,0.544831,0.005673,0.000697,0.326993
6022000,1.6202,0.544831,0.005673,0.000697,0.326993
6023000,1.6202,0.544831,0.005673,0.000697,0.326993
6024000,1.6202,0.544831,0.005673,0.000697,0.326993
6025000,1.6202,0.544831,0.005673,0.000697,0.327040
6026000,1.6202,0.544831,0.005673,0.000697,0.327040
6027000,1.6202,0.544831,0.005673,0.000697,0.326946
6028000,1.6202,0.544831,0.005673,0.000697,0.327040
6029000,1.6202,0.544831,0.005673,0.000697,0.326993
6030000,1.6202,0.544831,0.005673,0.000697,0.326993
6031000,1.6202,0.544831,0.005673,0.000697,0.326993
6032000,1.6202,0.544831,0.005673,0.000697,0.326993
6033000,1.6202,0.544831,0.005673,0.000697,0.326993
6034000,1.6202,0.544831,0.005673,0.000697,0.326993
6035000,1.6202,0.544831,0.005673,0.000697,0.326993
6036000,1.6202,0.544831,0.005673,0.000697,0.327040
6037000,1.6202,0.544831,0.005673,0.000697,0.326993
6038000,1.6202,0.544831,0.005673,0.000697,0.327040
6039000,1.6202,0.544831,0.005673,0.000697,0.326993
6040000,1.6202,0.544831,0.005673,0.000697,0.326993
6041000,1.6202,0.544831,0.005673,0.000697,0.326993
6042000,1.6202,0.544831,0.005673,0.000697,0.326993
6043000,1.6202,0.544831,0.005673,0.000697,0.326993
6044000,1.6202,0.544831,0.005673,0.000697,0.326993
6045000,1.6202,0.544831,0.005673,0.000697,0.326993
6046000,1.6202,0.544831,0.005673,0.000697,0.327040
6047000,1.6202,0.544831,0.005673,0.000697,0.326946
