Cycle,RunTimeDynamic(W)
52426000,8.200958
52427000,8.200958
52428000,8.200958
52429000,8.200958
52430000,8.200958
52431000,8.200958
52432000,8.200958
52433000,8.200958
52434000,8.200958
52435000,8.200958
52436000,8.200958
52437000,8.200958
52438000,8.200958
52439000,8.200958
52440000,8.200958
52441000,8.200958
52442000,8.200958
52443000,8.200958
52444000,8.200958
52445000,8.200958
52446000,8.200958
52447000,8.200958
52448000,8.200958
52449000,8.200958
52450000,8.200958
52451000,8.200958
52452000,8.200958
52453000,8.200958
52454000,8.200958
52455000,8.200958
52456000,8.200958
52457000,8.200958
52458000,8.200958
52459000,8.200958
52460000,8.200958
52461000,8.200958
52462000,8.200958
52463000,8.200958
52464000,8.200958
52465000,8.200958
52466000,8.200958
52467000,8.200958
52468000,8.200958
52469000,8.200958
52470000,8.200958
52471000,8.200958
52472000,8.200958
52473000,8.200958
52474000,8.200958
52475000,8.200958
52476000,8.200958
52477000,8.200958
52478000,8.200958
52479000,8.200958
52480000,8.200958
52481000,8.200958
52482000,8.200958
52483000,8.200958
52484000,8.200958
52485000,8.200958
52486000,8.200958
52487000,8.200958
52488000,8.200958
52489000,8.200958
52490000,8.200958
52491000,8.200958
52492000,8.200958
52493000,8.200958
52494000,8.200958
52495000,8.200958
52496000,8.200958
52497000,8.200958
52498000,8.200958
52499000,8.200958
52500000,8.200958
52501000,8.200958
52502000,8.200958
52503000,8.200958
52504000,8.200958
52505000,8.200958
52506000,8.200958
52507000,8.200958
52508000,8.200958
52509000,8.200958
52510000,8.200958
52511000,8.200958
52512000,8.200958
52513000,8.200958
52514000,8.200958
52515000,8.200958
52516000,8.200958
52517000,8.200958
52518000,8.200958
52519000,8.200958
52520000,8.200958
52521000,8.200958
52522000,8.200958
52523000,8.200958
52524000,8.200958
52525000,8.200958
52526000,8.200958
52527000,8.200958
52528000,8.200958
52529000,8.200958
52530000,8.200958
52531000,8.200958
52532000,8.200958
52533000,8.200958
52534000,8.200958
52535000,8.200958
52536000,8.200958
52537000,8.200958
52538000,8.200958
52539000,8.200958
52540000,8.200958
52541000,8.200958
52542000,8.200958
52543000,8.200958
52544000,8.200958
52545000,8.200958
52546000,8.200958
52547000,8.200958
52548000,8.200958
52549000,8.200958
52550000,8.200958
52551000,8.200958
52552000,8.200958
52553000,8.200958
52554000,8.200958
52555000,8.200958
52556000,8.200958
52557000,8.200958
52558000,8.200958
52559000,8.200958
52560000,8.200958
52561000,8.200958
52562000,8.200958
52563000,8.200958
52564000,8.200958
52565000,8.200958
52566000,8.200958
52567000,8.200958
52568000,8.200958
52569000,8.200958
52570000,8.200958
52571000,8.200958
52572000,8.200958
52573000,8.200958
52574000,8.200958
52575000,8.200958
52576000,8.200958
52577000,8.200958
52578000,8.200958
52579000,8.200958
52580000,8.200958
52581000,8.200958
52582000,8.200958
52583000,8.200958
52584000,8.200958
52585000,8.200958
52586000,8.200958
52587000,8.200958
52588000,8.200958
52589000,8.200958
52590000,8.200958
52591000,8.200958
52592000,8.200958
52593000,8.200958
52594000,8.200958
52595000,8.200958
52596000,8.200958
52597000,8.200958
52598000,8.200958
52599000,8.200958
52600000,8.200958
52601000,8.200958
52602000,8.200958
52603000,8.200958
52604000,8.200958
52605000,8.200958
52606000,8.200958
52607000,8.200958
52608000,8.200958
52609000,8.200958
52610000,8.200958
52611000,8.200958
52612000,8.200958
52613000,8.200958
52614000,8.200958
52615000,8.200958
52616000,8.200958
52617000,8.200958
52618000,8.200958
52619000,8.200958
52620000,8.200958
52621000,8.200958
52622000,8.200958
52623000,8.200958
52624000,8.200958
52625000,8.200958
52626000,8.200958
52627000,8.200958
52628000,8.200958
52629000,8.200958
52630000,8.200958
52631000,8.200958
52632000,8.200958
52633000,8.200958
52634000,8.200958
52635000,8.200958
52636000,8.200958
52637000,8.200958
52638000,8.200958
52639000,8.200958
52640000,8.200958
52641000,8.200958
52642000,8.200958
52643000,8.200958
52644000,8.200958
52645000,8.200958
52646000,8.200958
52647000,8.200958
52648000,8.200958
52649000,8.200958
52650000,8.200958
52651000,8.200958
52652000,8.200958
52653000,8.200958
52654000,8.200958
52655000,8.200958
52656000,8.200958
52657000,8.200958
52658000,8.200958
52659000,8.200958
52660000,8.200958
52661000,8.200958
52662000,8.200958
52663000,8.200958
52664000,8.200958
52665000,8.200958
52666000,8.200958
52667000,8.200958
52668000,8.200958
52669000,8.200958
52670000,8.200958
52671000,8.200958
52672000,8.200958
52673000,8.200958
52674000,8.200958
52675000,8.200958
52676000,8.200958
52677000,8.200958
52678000,8.200958
52679000,8.200958
52680000,8.200958
52681000,8.200958
52682000,8.200958
52683000,8.200958
52684000,8.200958
52685000,8.200958
52686000,8.200958
52687000,8.200958
52688000,8.200958
52689000,8.200958
52690000,8.200958
52691000,8.200958
52692000,8.200958
52693000,8.200958
52694000,8.200958
52695000,8.200958
52696000,8.200958
52697000,8.200958
52698000,8.200958
52699000,8.200958
52700000,8.200958
52701000,8.200958
52702000,8.200958
52703000,8.200958
52704000,8.200958
52705000,8.200958
52706000,8.200958
52707000,8.200958
52708000,8.200958
52709000,8.200958
52710000,8.200958
52711000,8.200958
52712000,8.200958
52713000,8.200958
52714000,8.200958
52715000,8.200958
52716000,8.200958
52717000,8.200958
52718000,8.200958
52719000,8.200958
52720000,8.200958
52721000,8.200958
52722000,8.200958
52723000,8.200958
52724000,8.200958
52725000,8.200958
52726000,8.200958
52727000,8.200958
52728000,8.200958
52729000,8.200958
52730000,8.200958
52731000,8.200958
52732000,8.200958
52733000,8.200958
52734000,8.200958
52735000,8.200958
52736000,8.200958
52737000,8.200958
52738000,8.200958
52739000,8.200958
52740000,8.200958
52741000,8.200958
52742000,8.200958
52743000,8.200958
52744000,8.200958
52745000,8.200958
52746000,8.200958
52747000,8.200958
52748000,8.200958
52749000,8.200958
52750000,8.200958
52751000,8.200958
52752000,8.200958
52753000,8.200958
52754000,8.200958
52755000,8.200958
52756000,8.200958
52757000,8.200958
52758000,8.200958
52759000,8.200958
52760000,8.200958
52761000,8.200958
52762000,8.200958
52763000,8.200958
52764000,8.200958
52765000,8.200958
52766000,8.200958
52767000,8.200958
52768000,8.200958
52769000,8.200958
52770000,8.200958
52771000,8.200958
52772000,8.200958
52773000,8.200958
52774000,8.200958
52775000,8.200958
52776000,8.200958
52777000,8.200958
52778000,8.200958
52779000,8.200958
52780000,8.200958
52781000,8.200958
52782000,8.200958
52783000,8.200958
52784000,8.200958
52785000,8.200958
52786000,8.200958
52787000,8.200958
52788000,8.200958
52789000,8.200958
52790000,8.200958
52791000,8.200958
52792000,8.200958
52793000,8.200958
52794000,8.200958
52795000,8.200958
52796000,8.200958
52797000,8.200958
52798000,8.200958
52799000,8.200958
52800000,8.200958
52801000,8.200958
52802000,8.200958
52803000,8.200958
52804000,8.200958
52805000,8.200958
52806000,8.200958
52807000,8.200958
52808000,8.200958
52809000,8.200958
52810000,8.200958
52811000,8.200958
52812000,8.200958
52813000,8.200958
52814000,8.200958
52815000,8.200958
52816000,8.200958
52817000,8.200958
52818000,8.200958
52819000,8.200958
52820000,8.200958
52821000,8.200958
52822000,8.200958
52823000,8.200958
52824000,8.200958
52825000,8.200958
52826000,8.200958
52827000,8.200958
52828000,8.200958
52829000,8.200958
52830000,8.200958
52831000,8.200958
52832000,8.200958
52833000,8.200958
52834000,8.200958
52835000,8.200958
52836000,8.200958
52837000,8.200958
52838000,8.200958
52839000,8.200958
52840000,8.200958
52841000,8.200958
52842000,8.200958
52843000,8.200958
52844000,8.200958
52845000,8.200958
52846000,8.200958
52847000,8.200958
52848000,8.200958
52849000,8.200958
52850000,8.200958
52851000,8.200958
52852000,8.200958
52853000,8.200958
52854000,8.200958
52855000,8.200958
52856000,8.200958
52857000,8.200958
52858000,8.200958
52859000,8.200958
52860000,8.200958
52861000,8.200958
52862000,8.200958
52863000,8.200958
52864000,8.200958
52865000,8.200958
52866000,8.200958
52867000,8.200958
52868000,8.200958
52869000,8.200958
52870000,8.200958
52871000,8.200958
52872000,8.200958
52873000,8.200958
52874000,8.200958
52875000,8.200958
52876000,8.200958
52877000,8.200958
52878000,8.200958
52879000,8.200958
52880000,8.200958
52881000,8.200958
52882000,8.200958
52883000,8.200958
52884000,8.200958
52885000,8.200958
52886000,8.200958
52887000,8.200958
52888000,8.200958
52889000,8.200958
52890000,8.200958
52891000,8.200958
52892000,8.200958
52893000,8.200958
52894000,8.200958
52895000,8.200958
52896000,8.200958
52897000,8.200958
52898000,8.200958
52899000,8.200958
52900000,8.200958
52901000,8.200958
52902000,8.200958
52903000,8.200958
52904000,8.200958
52905000,8.200958
52906000,8.200958
52907000,8.200958
52908000,8.200958
52909000,8.200958
52910000,8.200958
52911000,8.200958
52912000,8.200958
52913000,8.200958
52914000,8.200958
52915000,8.200958
52916000,8.200958
52917000,8.200958
52918000,8.200958
52919000,8.200958
52920000,8.200958
52921000,8.200958
52922000,8.200958
52923000,8.200958
52924000,8.200958
52925000,8.200958
52926000,8.200958
52927000,8.200958
52928000,8.200958
52929000,8.200958
52930000,8.200958
52931000,8.200958
52932000,8.200958
52933000,8.200958
52934000,8.200958
52935000,8.200958
52936000,8.200958
52937000,8.200958
52938000,8.200958
52939000,8.200958
52940000,8.200958
52941000,8.200958
52942000,8.200958
52943000,8.200958
52944000,8.200958
52945000,8.200958
52946000,8.200958
52947000,8.200958
52948000,8.200958
52949000,8.200958
52950000,8.200958
52951000,8.200958
52952000,8.200958
52953000,8.200958
52954000,8.200958
52955000,8.200958
52956000,8.200958
52957000,8.200958
52958000,8.200958
52959000,8.200958
52960000,8.200958
52961000,8.200958
52962000,8.200958
52963000,8.200958
52964000,8.200958
52965000,8.200958
52966000,8.200958
52967000,8.200958
52968000,8.200958
52969000,8.200958
52970000,8.200958
52971000,8.200958
52972000,8.200958
52973000,8.200958
52974000,8.200958
52975000,8.200958
52976000,8.200958
52977000,8.200958
52978000,8.200958
52979000,8.200958
52980000,8.200958
52981000,8.200958
52982000,8.200958
52983000,8.200958
52984000,8.200958
52985000,8.200958
52986000,8.200958
52987000,8.200958
52988000,8.200958
52989000,8.200958
52990000,8.200958
52991000,8.200958
52992000,8.200958
52993000,8.200958
52994000,8.200958
52995000,8.200958
52996000,8.200958
52997000,8.200958
52998000,8.200958
52999000,8.200958
