Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
28076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.006532
28079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.015791
28080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022451
28083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.006204
28085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.051341
28086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007481
28087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.011797
28089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007296
28090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022422
28092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.012135
28093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.002895
28095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.004969
28096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.015686
28099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.018344
28102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021949
28105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.039020
28106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.005140
28108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.015645
28111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.080969
28112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007294
28113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.014796
28118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.013927
28119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.005449
28121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.016587
28124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033232
28125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021973
28128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.044484
28131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.027902
28132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28133000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.023858
28134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28135000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.026763
28137000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.017540
28138000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.004908
28139000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.003724
28140000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.010490
28141000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28142000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.006871
28143000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029121
28144000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28145000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28146000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28147000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28148000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28149000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.089197
28150000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019310
28151000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28152000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28153000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28154000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28155000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.018326
28156000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.023683
28157000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28158000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28159000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.041720
28160000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28161000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28162000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.012272
28163000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001881
28164000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28165000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.010199
28166000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019401
28167000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28168000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029877
28169000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.041896
28170000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28171000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28172000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024227
28173000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28174000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28175000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031936
28176000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.016650
28177000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28178000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.011002
28179000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.004860
28180000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28181000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.018084
28182000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.018737
28183000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28184000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28185000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007584
