Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
32000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920914
32001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.929765
32002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921775
32003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920609
32004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.963215
32005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921889
32008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924194
32009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.057274
32012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924546
32014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.937547
32015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926190
32016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925399
32017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926096
32018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.965582
32019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926190
32020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.948972
32021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.941317
32022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.011289
32023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926190
32024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.939780
32025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.142449
32026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.999432
32028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920935
32029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.066557
32030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926266
32032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921876
32033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.942216
32034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.946626
32035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922450
32036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925399
32037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.927568
32038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.928766
32039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.932005
32040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.968431
32041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.929866
32042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.963781
32043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925517
32044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.098758
32045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.955730
32046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.927681
32047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926190
32048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.929534
32049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.941872
32050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921810
32052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
32054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925404
32055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.052869
32056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919698
32057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.026777
32058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921450
32059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.951001
32060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.101834
32062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.943171
32063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926190
32064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.030868
32065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926666
32066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.932893
32067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.931891
32068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.960553
32069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.971921
32070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.966775
32071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.953927
32072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.115551
32073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.963721
32075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.927511
32076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925517
32077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.978335
32078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926190
32079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.939870
32080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.935457
32081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924169
32082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
32083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920914
32084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922400
32085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925450
32086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
