Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
42076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
42078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020155
42079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031255
42080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
42082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
42083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
42085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019545
42086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031865
42087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024241
42089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021569
42090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.035309
42092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019162
42093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
42094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.023190
42096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022621
42097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033403
42099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021067
42100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
42101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021278
42103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024533
42104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
42106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
42108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
42111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
42113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
42115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
42118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
42120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020391
42121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.034455
42122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021130
42124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024681
42125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.032551
42127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020262
42128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.035273
42129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020149
42131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025662
42132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42133000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031826
42134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.018588
42135000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037718
42137000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021176
42138000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025662
42139000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42140000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029184
42141000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42142000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42143000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42144000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42145000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025662
42146000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42147000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029184
42148000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42149000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42150000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42151000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
