kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
LSTM_L1D_100_100.1.sm_75.ptx 237 : 32768 5578048 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 236 : 32768 1259680 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 235 : 32768 5768672 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 234 : 32768 1151680 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 233 : 32768 5652832 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 232 : 32768 1181120 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 231 : 32768 5753024 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 230 : 32768 1068800 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 229 : 32768 5797760 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 228 : 32768 724000 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 227 : 32768 951680 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 226 : 32768 6906016 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 222 : 32768 1044832 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 736 : 64 192 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 195 : 32768 752512 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 452 : 32768 5540096 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 194 : 32768 7400672 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 734 : 1600 7680 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 193 : 32768 6485600 0 0 0 7712 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 316 : 32768 619168 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 730 : 1600 14400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 189 : 32768 5599008 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 446 : 32768 426240 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 314 : 32768 613888 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 728 : 1600 57600 0 0 0 1600 1600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 187 : 32768 10024704 4096 0 0 7748 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 444 : 32768 332256 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 313 : 32768 639936 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 597 : 32768 7273568 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 56 : 32768 506464 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 727 : 1600 56000 0 1600 1600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 186 : 32768 616320 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 725 : 1600 57600 0 0 0 1600 1600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 184 : 32768 552064 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 441 : 32768 625888 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 723 : 1600 110400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 182 : 32768 380096 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 439 : 32768 675104 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 722 : 1600 58615 0 0 0 1600 1600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 181 : 32768 324192 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 611 : 32768 415712 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 70 : 32768 795392 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 327 : 64 1544 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 737 : 64 384 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 196 : 32768 0 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 453 : 32768 648384 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 69 : 32768 8009792 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 326 : 64 384 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 733 : 1600 9600 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 192 : 32768 787008 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 606 : 32768 521152 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 65 : 32768 579872 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 322 : 32768 196608 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 732 : 1600 17600 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 191 : 32768 5688096 4096 0 0 6865 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 448 : 32768 454816 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 64 : 32768 531008 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 321 : 32768 354688 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 731 : 1600 16000 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 190 : 32768 1132352 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 447 : 32768 411680 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 604 : 32768 564064 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 63 : 32768 522144 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 320 : 32768 255840 0 2048 1024 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 315 : 32768 573632 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 58 : 32768 512992 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 729 : 1600 110400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 188 : 32768 7828800 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 61 : 32768 404736 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 318 : 32768 694624 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 726 : 1600 110400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 185 : 32768 9385504 4416 0 0 7365 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 198 : 32768 367904 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 455 : 32768 5375424 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 612 : 32768 423744 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 71 : 32768 860256 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 328 : 64 1544 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 160 : 32768 12696448 4096 0 0 7857 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 417 : 819200 10934624 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 199 : 32768 392704 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 456 : 32768 936352 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 613 : 32768 502912 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 72 : 32768 5164352 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 329 : 64 7738 0 0 0 34 64 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 161 : 32768 647616 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 418 : 819200 10186624 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 724 : 1600 56000 0 1600 1600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 183 : 32768 334176 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 741 : 32768 165312 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 200 : 32768 0 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 457 : 32768 5702080 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 73 : 32768 1016352 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 330 : 64 468 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 162 : 32768 13985152 4096 0 0 7964 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 419 : 819200 12208224 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 74 : 32768 6009312 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 331 : 64 385 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 586 : 32768 8688128 0 0 0 8192 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 45 : 32768 339904 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 704 : 32768 4701120 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 163 : 32768 7342432 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 420 : 819200 9920960 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 202 : 32768 8536960 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 459 : 32768 5684992 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 75 : 32768 1346432 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 714 : 64 320 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 173 : 32768 6234272 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 430 : 32768 169280 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 587 : 32768 6362752 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 46 : 32768 337472 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 705 : 32768 220000 0 2048 1024 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 164 : 32768 504576 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 421 : 819200 10350560 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 617 : 32768 5209376 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 76 : 32768 5854624 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 588 : 32768 8496672 0 0 0 8192 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 47 : 32768 334944 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 706 : 32768 308128 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 165 : 32768 253088 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 422 : 819200 6409472 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 618 : 32768 516960 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 77 : 32768 1391552 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 334 : 1600 56008 0 1600 1600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 589 : 32768 5427008 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 48 : 32768 311296 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 707 : 32768 163520 0 0 0 0 0 0 64 
LSTM_L1D_100_100.1.sm_75.ptx 166 : 32768 455488 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 423 : 819200 5130048 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 205 : 32768 8862240 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 462 : 32768 1059200 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 619 : 32768 342848 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 78 : 32768 6067360 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 335 : 1600 304947 576 0 0 1311 1600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 176 : 32768 643872 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 433 : 32768 9930336 544 0 0 8192 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 590 : 32768 622976 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 49 : 32768 26194944 4096 0 0 8192 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 167 : 32768 0 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 206 : 32768 2283296 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 463 : 32768 5573888 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 620 : 32768 5211008 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 79 : 32768 1620928 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 336 : 1600 110400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 718 : 1600 56000 0 1600 1600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 177 : 32768 501248 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 434 : 32768 5634592 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 591 : 32768 0 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 50 : 32768 224032 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 719 : 1600 340234 0 0 0 1570 1600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 178 : 32768 388640 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 435 : 32768 9425856 0 0 0 8192 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 51 : 32768 424096 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 583 : 32664 6417746 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 42 : 32768 536576 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 710 : 64 384 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 169 : 32768 306624 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 426 : 32768 476992 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 720 : 1600 110400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 179 : 32768 332512 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 436 : 32768 5832736 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 593 : 32768 266560 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 52 : 32768 34636320 4096 0 0 8192 1024 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 43 : 32768 398304 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 711 : 64 192 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 170 : 32768 308992 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 427 : 32768 192704 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 721 : 1600 56000 0 1600 1600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 180 : 32768 463264 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 594 : 32768 283520 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 53 : 32768 13783488 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 44 : 32768 438272 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 712 : 64 384 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 171 : 32768 0 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 428 : 32768 327136 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 207 : 32768 702080 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 464 : 32768 989632 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 621 : 32768 745120 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 80 : 32768 5930016 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 337 : 1600 56000 0 1600 1600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 208 : 32768 708416 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 622 : 32768 5203584 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 81 : 32768 1692768 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 338 : 1600 57998 96 0 0 1330 1600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 209 : 32768 850976 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 623 : 32768 820512 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 82 : 32768 5826880 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 339 : 1600 110400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 210 : 32768 6410880 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 624 : 32768 5293312 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 83 : 32768 1752096 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 340 : 1600 56000 0 1600 1600 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 625 : 32768 818592 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 84 : 32768 5677600 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 341 : 1600 56007 64 0 0 1330 1600 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 626 : 32768 5140864 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 85 : 32768 1756768 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 342 : 1600 110400 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 213 : 32768 684640 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 627 : 32768 720544 0 0 0 0 0 0 0 
LSTM_L1D_100_100.1.sm_75.ptx 86 : 32768 5729280 0 0 0 0 0 0 0 
