Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
8000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.920327
8001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.568763
8002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.553288
8003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.177860
8004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.095279
8005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.597672
8006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.572735
8007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.722011
8008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.611486
8009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.439127
8010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.293873
8011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.712570
8012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.456875
8013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.389748
8014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.446621
8015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.276528
8016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.575264
8017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.539762
8018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.929344
8019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.807581
8020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.899581
8021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.481542
8022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.943360
8023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.494674
8024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.054085
8025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.826996
8026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.924438
8027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.007846
8028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.848398
8029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.176386
8030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.719909
8031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.273978
8032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.349985
8033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.641859
8034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.923081
8035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.325808
8036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.173502
8037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.651424
8038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.072297
8039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.957294
8040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.208945
8041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.010393
8042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.191636
8043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.313453
8044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.495776
8045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.231729
8046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.156535
8047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.341593
8048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.272476
8049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.405495
8050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.474661
8051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.211800
8052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.415273
8053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.468727
8054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.816240
8055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.837344
8056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.384000
8057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.805677
8058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.033905
8059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.011892
8060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.418962
8061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.890515
8062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.555886
8063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.298620
8064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.712581
8065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.456717
8066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.727867
8067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.013941
8068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.683736
8069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.248911
8070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.253162
8071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.850212
8072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.263439
8073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.102494
8074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.956412
8075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.182186
8076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.588123
8077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.361135
8078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.857037
8079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.398431
8080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.959735
8081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.024840
8082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.951310
8083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.091913
8084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.833831
8085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.179477
8086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.104572
8087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.396757
8088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.311878
8089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.117939
8090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.690755
8091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.956525
8092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.726724
8093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.357878
8094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.651584
8095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.158833
8096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.657749
8097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.939060
8098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.024586
8099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.347370
8100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.939336
8101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.935445
8102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.903772
8103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.745450
8104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.075957
8105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.878318
8106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.951608
8107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.989883
8108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.880216
8109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.472943
