Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
36250000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786896
36251000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.805139
36252000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809579
36253000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784603
36254000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.798832
36255000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36256000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793041
36257000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785796
36258000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.806354
36259000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807171
36260000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
36261000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.798832
36262000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36263000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.790633
36264000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788204
36265000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.806354
36266000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807171
36267000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
36268000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.798832
36269000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36270000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.790633
36271000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785389
36272000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36273000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807171
36274000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786586
36275000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.799257
36276000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36277000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.790633
36278000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785389
36279000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36280000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807171
36281000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785504
