Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
17000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.667663
17000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.782067
17000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.457213
17000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.846850
17000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.080326
17000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.071125
17000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.707026
17000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.943378
17000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.504318
17000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.114590
17001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.813691
17001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.505266
17001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.218696
17001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.538402
17001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.121362
17001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.684675
17001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.989304
17001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.584354
17001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.774017
17001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.584997
17002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.346801
17002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.608079
17002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.952185
17002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.745883
17002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.311271
17002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.152798
17002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.385443
17002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.132981
