Cycle,RunTimeDynamic(W)
6000000,3.959083
6000100,3.959083
6000200,3.959083
6000300,3.959083
6000400,3.959083
6000500,3.959083
6000600,3.959083
6000700,3.959083
6000800,3.959083
6000900,3.959083
6001000,3.959083
6001100,3.959083
6001200,3.959083
6001300,3.959083
6001400,3.959083
6001500,3.959083
6001600,3.959083
6001700,3.959083
6001800,3.959083
6001900,3.959083
6002000,3.959083
6002100,3.959083
6002200,3.959083
6002300,3.959083
6002400,3.959083
6002500,3.959083
6002600,3.959083
6002700,3.959083
6002800,3.959083
6002900,3.959083
6003000,3.959083
6003100,3.959083
6003200,3.959083
6003300,3.959083
6003400,3.959083
6003500,3.959083
6003600,3.959083
6003700,3.959083
6003800,3.959083
6003900,3.959083
6004000,3.959083
6004100,3.959083
6004200,3.959083
6004300,3.959083
6004400,3.959083
6004500,3.959083
6004600,3.959083
6004700,3.959083
6004800,3.959083
6004900,3.959083
6005000,3.959083
6005100,3.959083
6005200,3.959083
6005300,3.959083
6005400,3.959083
6005500,3.959083
6005600,3.959083
6005700,3.959083
6005800,3.959083
6005900,3.959083
6006000,3.959083
6006100,3.959083
6006200,3.959083
6006300,3.959083
6006400,3.959083
6006500,3.959083
6006600,3.959083
6006700,3.959083
6006800,3.959083
6006900,3.959083
6007000,3.959083
6007100,3.959083
6007200,3.959083
6007300,3.959083
6007400,3.959083
6007500,3.959083
6007600,3.959083
6007700,3.959083
6007800,3.959083
6007900,3.959083
6008000,3.959083
6008100,3.959083
6008200,3.959083
6008300,3.959083
6008400,3.959083
6008500,3.959083
6008600,3.959083
6008700,3.959083
6008800,3.959083
6008900,3.959083
6009000,3.959083
6009100,3.959083
6009200,3.959083
6009300,3.959083
6009400,3.959083
6009500,3.959083
6009600,3.959083
6009700,3.959083
6009800,3.959083
6009900,3.959083
6010000,3.959083
6010100,3.959083
6010200,3.959083
6010300,3.959083
6010400,3.959083
6010500,3.959083
6010600,3.959083
6010700,3.959083
6010800,3.959083
6010900,3.959083
6011000,3.959083
6011100,3.959083
6011200,3.959083
6011300,3.959083
6011400,3.959083
6011500,3.959083
6011600,3.959083
6011700,3.959083
6011800,3.959083
6011900,3.959083
6012000,3.959083
6012100,3.959083
6012200,3.959083
6012300,3.959083
6012400,3.959083
6012500,3.959083
6012600,3.959083
6012700,3.959083
6012800,3.959083
6012900,3.959083
6013000,3.959083
6013100,3.959083
6013200,3.959083
6013300,3.959083
6013400,3.959083
6013500,3.959083
6013600,3.959083
6013700,3.959083
6013800,3.959083
6013900,3.959083
6014000,3.959083
6014100,3.959083
6014200,3.959083
6014300,3.959083
6014400,3.959083
6014500,3.959083
6014600,3.959083
6014700,3.959083
6014800,3.959083
6014900,3.959083
6015000,3.959083
6015100,3.959083
6015200,3.959083
6015300,3.959083
6015400,3.959083
6015500,3.959083
6015600,3.959083
6015700,3.959083
6015800,3.959083
6015900,3.959083
6016000,3.959083
6016100,3.959083
6016200,3.959083
6016300,3.959083
6016400,3.959083
6016500,3.959083
6016600,3.959083
6016700,3.959083
6016800,3.959083
6016900,3.959083
6017000,3.959083
6017100,3.959083
6017200,3.959083
6017300,3.959083
6017400,3.959083
6017500,3.959083
6017600,3.959083
6017700,3.959083
6017800,3.959083
6017900,3.959083
6018000,3.959083
6018100,3.959083
6018200,3.959083
6018300,3.959083
6018400,3.959083
6018500,3.959083
6018600,3.959083
6018700,3.959083
6018800,3.959083
6018900,3.959083
6019000,3.959083
