Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,1.0570,0.187474,0.005507,0.000525,2.793251
2000100,1.0570,0.187474,0.005507,0.000525,3.599680
2000200,1.0570,0.187474,0.005507,0.000525,3.847677
2000300,1.0570,0.187474,0.005507,0.000525,2.693900
2000400,1.0570,0.187474,0.005507,0.000525,2.725181
2000500,1.0570,0.187474,0.005507,0.000525,3.187221
2000600,1.0570,0.187474,0.005507,0.000525,3.086542
2000700,1.0570,0.187474,0.005507,0.000525,3.880243
2000800,1.0570,0.187474,0.005507,0.000525,3.444888
2000900,1.0570,0.187474,0.005507,0.000525,3.039615
2001000,1.0570,0.187474,0.005507,0.000525,2.759502
2001100,1.0570,0.187474,0.005507,0.000525,3.458643
2001200,1.0570,0.187474,0.005507,0.000525,3.577050
2001300,1.0570,0.187474,0.005507,0.000525,3.316539
2001400,1.0570,0.187474,0.005507,0.000525,3.598283
2001500,1.0570,0.187474,0.005507,0.000525,2.939325
2001600,1.0570,0.187474,0.005507,0.000525,2.470125
2001700,1.0570,0.187474,0.005507,0.000525,2.901579
2001800,1.0570,0.187474,0.005507,0.000525,3.522952
2001900,1.0570,0.187474,0.005507,0.000525,4.110708
2002000,1.0570,0.187474,0.005507,0.000525,3.378600
2002100,1.0570,0.187474,0.005507,0.000525,2.864719
2002200,1.0570,0.187474,0.005507,0.000525,2.715249
2002300,1.0570,0.187474,0.005507,0.000525,3.470479
2002400,1.0570,0.187474,0.005507,0.000525,3.204670
2002500,1.0570,0.187474,0.005507,0.000525,3.508613
2002600,1.0570,0.187474,0.005507,0.000525,3.218839
2002700,1.0570,0.187474,0.005507,0.000525,2.524918
2002800,1.0570,0.187474,0.005507,0.000525,2.665942
2002900,1.0570,0.187474,0.005507,0.000525,3.570879
2003000,1.0570,0.187474,0.005507,0.000525,3.413533
2003100,1.0570,0.187474,0.005507,0.000525,2.988946
2003200,1.0570,0.187474,0.005507,0.000525,2.776483
2003300,1.0570,0.187474,0.005507,0.000525,3.101004
2003400,1.0570,0.187474,0.005507,0.000525,3.747695
2003500,1.0570,0.187474,0.005507,0.000525,3.728968
2003600,1.0570,0.187474,0.005507,0.000525,2.301816
2003700,1.0570,0.187474,0.005507,0.000525,3.260778
2003800,1.0570,0.187474,0.005507,0.000525,3.401570
2003900,1.0570,0.187474,0.005507,0.000525,3.638753
2004000,1.0570,0.187474,0.005507,0.000525,2.936704
2004100,1.0570,0.187474,0.005507,0.000525,2.797444
