Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
7059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.793326
7060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,33.886841
7061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,33.033354
7062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,29.508689
7063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.711491
7064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.008690
7065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.657115
7066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.791503
7067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.940070
7068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.214475
7069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.539462
7070000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.424816
7071000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.062180
7072000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.944855
7073000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.595411
7074000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.496664
7075000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.882266
7076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.368250
7077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.216748
7078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.902406
7079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.321442
7080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.527112
7081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.413117
7082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.161094
7083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.116108
7084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.386078
7085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.964333
7086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.514241
7087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.546871
7088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.113771
7089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.499163
7090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.050823
7091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.981065
7092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.831577
7093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.111395
7094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.488818
7095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,33.523350
7096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,32.976239
7097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.849952
7098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.087752
