Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
5000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,51.414224
5001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.365493
5002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.378907
5003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.447671
5004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.994796
5005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.000380
5006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.238508
5007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.673777
5008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.182825
5009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.784281
5010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.048486
5011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.802625
5012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.739074
5013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.322515
5014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.038855
5015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.840405
5016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.513751
5017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.577965
5018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.770591
5019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.706327
5020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.176698
5021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.324836
5022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.177506
5023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.716299
5024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.345879
5025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.748375
5026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.630688
5027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.705087
5028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.827438
5029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.743119
5030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.156922
5031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.913112
5032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.825793
5033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.304160
5034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,48.667525
5035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,51.011797
5036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.567083
5037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.308572
5038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.681943
5039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.776038
5040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.180438
5041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.204275
5042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.860216
5043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.184290
5044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.622006
5045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.490526
5046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.967373
5047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.138462
5048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.223329
5049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.596059
5050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.023029
5051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.928723
5052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.095416
5053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.676980
5054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.519231
5055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.002708
5056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.750924
5057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.988880
5058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.180641
5059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.296912
5060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.223845
5061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.836406
5062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.675306
5063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.293131
