kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
GRU_L1D_50_K1.1.sm_75.ptx 195 : 65438 2052354 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 194 : 65438 7876888 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 190 : 65536 7410176 0 0 0 0 0 0 98 
GRU_L1D_50_K1.1.sm_75.ptx 189 : 65536 8472032 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 188 : 65536 50052320 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 187 : 65536 52983328 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 186 : 65536 940639520 0 0 0 65536 2048 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 185 : 65536 67277728 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 184 : 65536 50181824 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 183 : 65536 793563648 0 0 0 65536 2048 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 182 : 65536 55420800 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 181 : 65536 559026016 0 0 0 2048 2048 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 179 : 1638400 64790624 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 178 : 1638400 71050816 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 95 : 1638400 112654112 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 94 : 1638400 92450272 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 93 : 1638400 71331296 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 92 : 1638400 140800288 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 91 : 1638400 391385600 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 90 : 1638400 3019674560 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 89 : 1638400 3265445984 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 88 : 1638400 15418063520 60704 0 0 1614386 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 87 : 1638400 2729654304 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 86 : 1638400 14179246720 0 0 0 50303 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 85 : 1638400 17177629824 101984 0 0 1612005 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 84 : 1638400 3347568352 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 83 : 1638400 15537340992 60736 0 0 1615084 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 82 : 1638400 2719284736 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 81 : 1638400 12870147584 0 0 0 50308 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 80 : 1638400 16969380448 293376 0 0 1612648 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 79 : 1638400 3341166432 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 78 : 1638400 14176101824 60608 0 0 1614030 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 77 : 1638400 2684369472 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 76 : 1638400 12779725120 0 0 0 50129 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 75 : 1638400 15698333888 101888 0 0 1611349 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 74 : 1638400 3351047040 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 73 : 1638400 14915173312 60640 0 0 1616212 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 72 : 1638400 2855152160 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 71 : 1638400 15088652096 96 0 0 50601 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 70 : 1638400 16124818112 293152 0 0 1614093 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 67 : 65536 281813984 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 50 : 65536 457248 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 177 : 1638400 55965152 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 49 : 65536 695520 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 176 : 1638400 82644672 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 48 : 65536 876544 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 175 : 1638400 213396192 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 47 : 65536 851968 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 174 : 1638400 1835133088 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 46 : 65536 851968 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 173 : 1638400 2047310208 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 45 : 65536 851968 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 172 : 1638400 10445385728 96 0 0 1638400 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 44 : 65536 851968 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 171 : 1638400 658283040 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 43 : 65536 851968 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 170 : 1638400 4284528608 0 51200 51200 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 42 : 65536 851968 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 169 : 1638400 8949358240 0 0 0 51200 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 41 : 65536 851968 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 168 : 1638400 2295966368 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 99 : 65536 667673504 0 0 0 65536 2048 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 40 : 65536 851968 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 167 : 1638400 9574851872 128 0 0 1638400 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 98 : 65536 5728320 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 39 : 65536 797696 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 166 : 1638400 635353312 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 97 : 65536 3058304 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 38 : 65536 3170304 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 165 : 1638400 4109427040 0 51200 51200 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 51 : 65536 393216 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 52 : 65536 393216 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 53 : 65536 393216 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 54 : 65536 393216 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 55 : 65536 393216 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 56 : 65536 393216 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 57 : 65536 688128 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 58 : 65536 471936 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 59 : 65536 852608 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 60 : 65536 504064 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 61 : 65536 678368 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 62 : 65536 707456 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 63 : 65536 739840 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 64 : 65536 39239936 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 65 : 65536 117253024 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 66 : 65536 143457216 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 100 : 65536 70678688 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 101 : 65536 597849856 0 0 0 2048 2048 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 102 : 65536 61998912 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 103 : 65536 81747616 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 104 : 65536 15997728 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 105 : 65536 547961856 0 0 0 65536 2048 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 106 : 65536 53956736 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 107 : 65536 45339104 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 108 : 65536 5331232 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 109 : 65536 3134240 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 110 : 65536 0 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 112 : 65536 1433568 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 113 : 65536 740960 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 114 : 65536 0 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 116 : 65536 813408 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 117 : 65536 8662688 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 118 : 65536 27583328 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 121 : 65536 5225856 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 122 : 65536 1615904 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 123 : 65536 383266560 0 0 0 65536 2048 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 124 : 65536 49898304 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 125 : 65536 59210944 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 126 : 65536 299073504 0 0 0 65536 2048 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 127 : 65536 51271456 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 128 : 65536 30187584 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 129 : 65536 4346848 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 130 : 65536 0 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 132 : 65536 950176 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 133 : 65536 731744 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 134 : 65536 0 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 136 : 65536 802656 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 137 : 65536 4801216 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 138 : 65536 21785504 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 141 : 65536 2254176 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 142 : 65536 817152 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 143 : 65536 1738784 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 144 : 65536 1724928 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 145 : 65536 1974560 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 146 : 65536 1709344 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 147 : 65536 672128 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 148 : 65536 271836544 0 65536 2048 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 149 : 65536 50123264 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 150 : 65536 770048 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 151 : 65536 515072 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 154 : 1638400 7267168992 0 0 0 51200 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 155 : 1638400 4199798208 0 51200 51200 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 156 : 1638400 722953600 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 157 : 1638400 10412303232 96 0 0 1638400 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 158 : 1638400 2369082816 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 159 : 1638400 8872422528 0 0 0 51200 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 160 : 1638400 4471046784 0 51200 51200 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 161 : 1638400 638712192 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 162 : 1638400 8842877088 64 0 0 1638400 51200 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 163 : 1638400 2219210944 0 0 0 0 0 0 0 
GRU_L1D_50_K1.1.sm_75.ptx 164 : 1638400 8615124864 0 0 0 51200 51200 0 0 
