Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
42000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.119704
43000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.143084
44000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.523760
45000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.721814
46000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.151919
47000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.104077
48000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.119518
49000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.824788
50000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.162955
51000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.798365
52000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.010723
53000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.037690
54000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.670252
55000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.677310
56000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.021465
57000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.880868
58000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.927040
59000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.850610
60000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.974594
61000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.366828
62000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.782594
63000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.552823
64000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.416266
65000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.056878
66000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.990986
67000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.041393
68000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.893361
69000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.006240
70000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.262659
71000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.012583
72000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.396860
73000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.123993
74000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.796954
75000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.959132
76000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.963597
77000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.697572
78000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.554573
79000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.044890
80000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.012595
81000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.970640
82000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.572687
83000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.714620
84000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.519841
85000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.197012
86000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.190080
87000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.928282
88000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.013392
89000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.201500
90000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.731927
91000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.060943
92000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.722267
93000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.726045
94000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.501611
95000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.164321
96000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.119384
97000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.522484
98000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.821208
99000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.434037
100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.342985
101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.184443
102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.125499
103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.437588
104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.111918
105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.078127
106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.069574
107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.940085
108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.914912
109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.275394
110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.736572
111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.916518
112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.016083
113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.418120
114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.370639
