Cycle,RunTimeDynamic(W)
5000000,0.000000
5001000,0.000000
5002000,0.000000
5003000,0.000000
5004000,0.000000
5005000,0.000000
5006000,0.000000
5007000,0.000000
5008000,0.000000
5009000,0.000000
5010000,0.000000
5011000,0.000000
5012000,0.000000
5013000,0.000000
5014000,0.000000
5015000,0.000000
5016000,0.000000
5017000,0.000000
5018000,0.000000
5019000,0.000000
5020000,0.000000
5021000,0.000000
5022000,0.000000
5023000,0.000000
5024000,0.000000
5025000,0.000000
5026000,0.000000
5027000,0.000000
5028000,0.000000
5029000,0.092755
5030000,0.312202
5031000,0.565583
5032000,0.707828
5033000,0.848375
5034000,0.848375
5035000,0.848375
5036000,0.848375
5037000,0.848375
5038000,0.848375
5039000,0.848375
5040000,1.097231
5041000,1.397839
5042000,1.413958
5043000,1.668753
5044000,1.696750
5045000,1.696750
5046000,1.696750
5047000,1.840408
5048000,1.979542
5049000,1.979542
5050000,1.979542
5051000,1.979542
5052000,1.979542
5053000,1.979542
5054000,1.979542
5055000,2.159963
5056000,2.262333
5057000,2.262333
5058000,2.262333
5059000,2.262333
5060000,2.262333
5061000,2.262333
5062000,2.262333
5063000,2.521936
5064000,2.545125
5065000,2.545125
5066000,2.545125
5067000,2.545125
5068000,2.545125
5069000,2.545125
5070000,2.545125
5071000,2.545125
5072000,2.545125
5073000,2.545125
5074000,2.545125
5075000,2.545125
5076000,2.545125
5077000,2.545125
5078000,2.545125
5079000,2.545125
5080000,2.545125
5081000,2.545125
5082000,2.545125
5083000,2.545125
5084000,2.545125
5085000,2.545125
5086000,2.545125
5087000,2.545125
5088000,2.545125
5089000,2.545125
5090000,2.545125
5091000,2.545125
5092000,2.545125
5093000,2.545125
5094000,2.545125
5095000,2.545125
5096000,2.545125
5097000,2.545125
5098000,2.545125
5099000,2.545125
5100000,2.545125
5101000,2.545125
5102000,2.545125
5103000,2.545125
5104000,2.545125
5105000,2.545125
5106000,2.545125
5107000,2.545125
5108000,2.545125
5109000,2.545125
5110000,2.545125
5111000,2.545125
5112000,2.545125
5113000,2.545125
5114000,2.545125
5115000,2.545125
5116000,2.545125
5117000,2.545125
5118000,2.545125
5119000,2.545125
5120000,2.545125
5121000,2.545125
5122000,2.545125
5123000,2.545125
5124000,2.545125
5125000,2.545125
5126000,2.545125
5127000,2.545125
5128000,2.545125
5129000,2.545125
5130000,2.545125
5131000,2.545125
5132000,2.545125
5133000,2.545125
5134000,2.545125
5135000,2.545125
5136000,2.545125
5137000,2.545125
5138000,2.545125
5139000,2.545125
5140000,2.545125
5141000,2.545125
5142000,2.545125
5143000,2.545125
5144000,2.545125
5145000,2.545125
5146000,2.545125
5147000,2.545125
5148000,2.545125
5149000,2.545125
5150000,2.545125
5151000,2.545125
5152000,2.545125
5153000,2.545125
5154000,2.545125
5155000,2.545125
5156000,2.545125
5157000,2.545125
5158000,2.545125
5159000,2.545125
5160000,2.545125
5161000,2.545125
5162000,2.545125
5163000,2.545125
5164000,2.545125
5165000,2.545125
5166000,2.545125
5167000,2.545125
5168000,2.545125
5169000,2.545125
5170000,2.545125
5171000,2.545125
5172000,2.545125
5173000,2.545125
5174000,2.545125
5175000,2.545125
5176000,2.545125
5177000,2.545125
5178000,2.545125
5179000,2.545125
5180000,2.545125
5181000,2.545125
5182000,2.545125
5183000,2.545125
5184000,2.545125
5185000,2.545125
5186000,2.545125
5187000,2.545125
5188000,2.545125
5189000,2.545125
5190000,2.545125
5191000,2.545125
5192000,2.763157
5193000,3.096286
5194000,3.110708
5195000,3.110708
5196000,3.110708
5197000,3.110708
5198000,3.110708
5199000,3.110708
5200000,3.110708
5201000,3.373987
5202000,3.393500
5203000,3.393500
5204000,3.393500
5205000,3.393500
5206000,3.464480
5207000,3.676292
5208000,3.676292
5209000,3.676292
5210000,3.676292
5211000,3.676292
5212000,3.676292
5213000,3.676292
5214000,3.676292
5215000,3.676292
5216000,3.676292
5217000,3.676292
5218000,3.925996
5219000,3.959083
5220000,3.959083
5221000,4.093692
5222000,4.241875
5223000,4.241875
5224000,4.241875
5225000,4.241875
5226000,4.479703
5227000,4.524667
5228000,4.524667
5229000,4.524667
5230000,4.524667
5231000,4.524667
5232000,4.524667
5233000,4.524667
5234000,4.524667
5235000,4.524667
5236000,4.524667
5237000,4.524667
5238000,4.524667
5239000,4.524667
5240000,4.524667
5241000,4.524667
5242000,4.524667
5243000,4.524667
5244000,4.524667
5245000,4.524667
5246000,4.524667
5247000,4.524667
5248000,4.524667
5249000,4.524667
5250000,4.524667
5251000,4.524667
5252000,4.524667
5253000,4.524667
5254000,4.524667
5255000,4.524667
5256000,4.524667
5257000,4.524667
5258000,4.524667
5259000,4.524667
5260000,4.524667
5261000,4.524667
5262000,4.524667
5263000,4.524667
5264000,4.524667
5265000,4.524667
5266000,4.524667
5267000,4.524667
5268000,4.524667
5269000,4.524667
5270000,4.524667
5271000,4.524667
5272000,4.524667
5273000,4.524667
5274000,4.524667
5275000,4.524667
5276000,4.524667
5277000,4.524667
5278000,4.524667
5279000,4.524667
5280000,4.524667
5281000,4.524667
5282000,4.524667
5283000,4.524667
5284000,4.700846
5285000,5.074979
5286000,5.373042
5287000,5.460990
5288000,5.655833
5289000,5.681002
5290000,5.938625
5291000,5.938625
5292000,5.938625
5293000,6.035339
5294000,6.221417
5295000,6.617608
5296000,7.069792
5297000,7.069792
5298000,7.069792
5299000,7.465134
5300000,8.064936
5301000,8.200958
5302000,8.200958
5303000,8.472155
5304000,8.483750
5305000,8.483750
5306000,8.483750
5307000,8.483750
5308000,0.364802
5309000,0.000000
5310000,0.000000
5311000,0.000000
5312000,0.000000
5313000,0.000000
5314000,0.000000
5315000,0.000000
5316000,0.000000
5317000,0.000000
5318000,0.000000
5319000,0.000000
5320000,0.000000
5321000,0.000000
5322000,0.000000
5323000,0.000000
5324000,0.000000
5325000,0.000000
5326000,0.000000
5327000,0.000000
5328000,0.000000
5329000,0.000000
5330000,0.000000
5331000,0.000000
5332000,0.000000
5333000,0.000000
5334000,0.000000
5335000,0.000000
5336000,0.000000
5337000,0.000000
5338000,0.000000
5339000,0.000000
5340000,0.000000
5341000,0.000000
5342000,0.000000
5343000,0.000000
5344000,0.000000
5345000,0.000000
5346000,0.000000
5347000,0.000000
5348000,0.000000
5349000,0.000000
5350000,0.000000
5351000,0.000000
5352000,0.000000
5353000,0.000000
5354000,0.000000
5355000,0.000000
5356000,0.000000
5357000,0.000000
5358000,0.000000
5359000,0.000000
5360000,0.000000
5361000,0.000000
5362000,0.000000
5363000,0.000000
5364000,0.000000
5365000,0.000000
5366000,0.000000
5367000,0.000000
5368000,0.000000
5369000,0.000000
5370000,0.000000
5371000,0.000000
5372000,0.000000
5373000,0.000000
5374000,0.000000
5375000,0.000000
5376000,0.000000
5377000,0.000000
5378000,0.000000
5379000,0.000000
5380000,0.000000
5381000,0.000000
5382000,0.000000
5383000,0.000000
5384000,0.000000
5385000,0.000000
5386000,0.000000
5387000,0.000000
5388000,0.000000
5389000,0.000000
5390000,0.000000
5391000,0.000000
5392000,0.000000
5393000,0.000000
5394000,0.000000
5395000,0.000000
5396000,0.000000
5397000,0.000000
5398000,0.000000
5399000,0.000000
5400000,0.000000
5401000,0.000000
5402000,0.000000
5403000,0.000000
5404000,0.000000
5405000,0.000000
5406000,0.000000
5407000,0.000000
5408000,0.000000
5409000,0.000000
