Cycle,RunTimeDynamic(W)
14000000,8.200958
14001000,8.200958
14002000,8.200958
14003000,8.200958
14004000,8.200958
14005000,8.200958
14006000,8.200958
14007000,8.200958
14008000,8.200958
14009000,8.200958
14010000,8.200958
14011000,8.200958
14012000,8.200958
14013000,8.200958
14014000,8.200958
14015000,8.200958
14016000,8.200958
14017000,8.200958
14018000,8.200958
14019000,8.200958
14020000,8.200958
14021000,8.200958
14022000,8.200958
14023000,8.200958
14024000,8.200958
14025000,8.200958
14026000,8.200958
14027000,8.200958
14028000,8.200958
14029000,8.200958
14030000,8.200958
14031000,8.200958
14032000,8.200958
14033000,8.200958
14034000,8.200958
14035000,8.200958
14036000,8.200958
14037000,8.200958
14038000,8.200958
14039000,8.200958
14040000,8.200958
14041000,8.200958
14042000,8.200958
14043000,8.200958
14044000,8.200958
14045000,8.200958
14046000,8.200958
14047000,8.200958
14048000,8.200958
14049000,8.200958
14050000,8.200958
14051000,8.200958
14052000,8.200958
14053000,8.200958
14054000,8.200958
14055000,8.200958
14056000,8.200958
14057000,8.200958
14058000,8.200958
14059000,8.200958
14060000,8.200958
14061000,8.200958
14062000,8.200958
14063000,8.200958
14064000,8.200958
14065000,8.200958
14066000,8.200958
14067000,8.200958
14068000,8.200958
14069000,8.200958
14070000,8.200958
14071000,8.200958
14072000,8.200958
14073000,8.200958
14074000,8.200958
14075000,8.200958
14076000,8.200958
14077000,8.200958
14078000,8.200958
14079000,8.200958
14080000,8.200958
14081000,8.200958
14082000,8.200958
14083000,8.200958
14084000,8.200958
14085000,8.200958
14086000,8.200958
14087000,8.200958
14088000,8.200958
14089000,8.200958
14090000,8.200958
14091000,8.200958
14092000,8.200958
14093000,8.200958
14094000,8.200958
14095000,8.200958
14096000,8.200958
14097000,8.200958
14098000,8.200958
14099000,8.200958
14100000,8.200958
14101000,8.200958
14102000,8.200958
14103000,8.200958
14104000,8.200958
14105000,8.200958
14106000,8.200958
14107000,8.200958
14108000,8.200958
14109000,8.200958
14110000,8.200958
14111000,8.200958
14112000,8.200958
14113000,8.200958
14114000,8.200958
14115000,8.200958
14116000,8.200958
14117000,8.200958
14118000,8.200958
14119000,8.200958
14120000,8.200958
14121000,8.200958
14122000,8.200958
14123000,8.200958
14124000,8.200958
14125000,8.200958
14126000,8.200958
14127000,8.200958
14128000,8.200958
14129000,8.200958
14130000,8.200958
14131000,8.200958
14132000,8.200958
14133000,8.200958
14134000,8.200958
14135000,8.200958
14136000,8.200958
14137000,8.200958
14138000,8.200958
14139000,8.200958
14140000,8.200958
14141000,8.200958
14142000,8.200958
14143000,8.200958
14144000,8.200958
14145000,8.200958
14146000,8.200958
14147000,8.200958
14148000,8.200958
14149000,8.200958
14150000,8.200958
14151000,8.200958
14152000,8.200958
14153000,8.200958
14154000,8.200958
14155000,8.200958
14156000,8.200958
14157000,8.200958
14158000,8.200958
14159000,8.200958
14160000,8.200958
14161000,8.200958
14162000,8.200958
14163000,8.200958
14164000,8.200958
14165000,8.200958
14166000,8.200958
14167000,8.200958
14168000,8.200958
14169000,8.200958
14170000,8.200958
14171000,8.200958
14172000,8.200958
14173000,8.200958
14174000,8.200958
14175000,8.200958
14176000,8.200958
14177000,8.200958
14178000,8.200958
14179000,8.200958
14180000,8.200958
14181000,8.200958
14182000,8.200958
14183000,8.200958
14184000,8.200958
14185000,8.200958
14186000,8.200958
14187000,8.200958
14188000,8.200958
14189000,8.200958
14190000,8.200958
14191000,8.200958
14192000,8.200958
14193000,8.200958
14194000,8.200958
14195000,8.200958
14196000,8.200958
14197000,8.200958
14198000,8.200958
14199000,8.200958
14200000,8.200958
14201000,8.200958
14202000,8.200958
14203000,8.200958
14204000,8.200958
14205000,8.200958
14206000,8.200958
14207000,8.200958
14208000,8.200958
14209000,8.200958
14210000,8.200958
14211000,8.200958
14212000,8.200958
14213000,8.200958
14214000,8.200958
14215000,8.200958
14216000,8.200958
14217000,8.200958
14218000,8.200958
14219000,8.200958
14220000,8.200958
14221000,8.200958
14222000,8.200958
14223000,8.200958
14224000,8.200958
14225000,8.200958
14226000,8.200958
14227000,8.200958
14228000,8.200958
14229000,8.200958
14230000,8.200958
14231000,8.200958
14232000,8.200958
14233000,8.200958
14234000,8.200958
14235000,8.200958
14236000,8.200958
14237000,8.200958
14238000,8.200958
14239000,8.200958
14240000,8.200958
14241000,8.200958
14242000,8.200958
14243000,8.200958
14244000,8.200958
14245000,8.200958
14246000,8.200958
14247000,8.200958
14248000,8.200958
14249000,8.200958
14250000,8.200958
14251000,8.200958
14252000,8.200958
14253000,8.200958
14254000,8.200958
14255000,8.200958
14256000,8.200958
14257000,8.200958
14258000,8.200958
14259000,8.200958
14260000,8.200958
14261000,8.200958
14262000,8.200958
14263000,8.200958
14264000,8.200958
14265000,8.200958
14266000,8.200958
14267000,8.200958
14268000,8.200958
14269000,8.200958
14270000,8.200958
14271000,8.200958
14272000,8.200958
14273000,8.200958
14274000,8.200958
14275000,8.200958
14276000,8.200958
14277000,8.200958
14278000,8.200958
14279000,8.200958
14280000,8.200958
14281000,8.200958
14282000,8.200958
14283000,8.200958
14284000,8.200958
14285000,8.200958
14286000,8.200958
14287000,8.200958
14288000,8.200958
14289000,8.200958
14290000,8.200958
14291000,8.200958
14292000,8.200958
14293000,8.200958
14294000,8.200958
14295000,8.200958
14296000,8.200958
14297000,8.200958
14298000,8.200958
14299000,8.200958
14300000,8.200958
14301000,8.200958
14302000,8.200958
14303000,8.200958
14304000,8.200958
14305000,8.200958
14306000,8.200958
14307000,8.200958
14308000,8.200958
14309000,8.200958
14310000,8.200958
14311000,8.200958
14312000,8.200958
14313000,8.200958
14314000,8.200958
14315000,8.200958
14316000,8.200958
14317000,8.200958
14318000,8.200958
14319000,8.200958
14320000,8.200958
14321000,8.200958
