kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base_L1D_100__lp1.1.sm_75.ptx 60 : 251506 1646868 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 31 : 534528 13087072 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 90 : 3480 32801 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 32 : 534528 6932064 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 91 : 3480 33699 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 33 : 534528 6917984 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 92 : 3480 32591 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 34 : 534528 6980832 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 93 : 3480 36016 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 35 : 534528 7140224 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 36 : 534528 5690272 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 37 : 534528 3777344 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 96 : 68340 2908008 15552 0 0 68097 66358 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 38 : 534528 3606496 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 97 : 68340 619390 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 39 : 534528 3503968 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 40 : 534528 3458752 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 41 : 534528 3420960 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 42 : 534528 5479072 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 61 : 251506 1662952 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 62 : 251506 10355 0 0 0 0 0 0 1533 
spmv_base_L1D_100__lp1.1.sm_75.ptx 64 : 249703 2358439 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 65 : 249703 2366350 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 66 : 249703 2615929 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 67 : 249703 2086388 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 71 : 280627 122658363 1178080 0 0 75603 34207 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 130 : 534528 3071520 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 72 : 280627 2729646 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 73 : 280627 2666765 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 74 : 280627 134982637 2161696 0 0 104459 34207 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 75 : 280627 125031172 1180384 0 0 75896 34207 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 76 : 280627 2584833 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 77 : 280627 2791842 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 78 : 280627 2987210 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 79 : 280627 3218304 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 80 : 280627 3329744 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 81 : 280627 1872178 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 82 : 280627 180013 0 0 0 0 0 0 16280 
spmv_base_L1D_100__lp1.1.sm_75.ptx 85 : 251506 1644622 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 86 : 251506 2388871 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 87 : 251506 1644413 0 0 0 0 0 0 0 
spmv_base_L1D_100__lp1.1.sm_75.ptx 88 : 251506 1429195 0 0 0 0 0 0 2726 
spmv_base_L1D_100__lp1.1.sm_75.ptx 127 : 534388 2672336 0 0 0 66799 16700 0 0 
