Cycle,RunTimeDynamic(W)
94713000,4.807458
94714000,4.807458
94715000,4.807458
94716000,4.807458
94717000,4.807458
94718000,4.807458
94719000,4.807458
94720000,4.807458
94721000,4.807458
94722000,4.807458
94723000,4.807458
94724000,4.807458
94725000,4.807458
94726000,4.807458
94727000,4.807458
94728000,4.807458
94729000,4.807458
94730000,4.807458
94731000,4.807458
94732000,4.807458
94733000,4.807458
94734000,4.807458
94735000,4.807458
94736000,4.807458
94737000,4.807458
94738000,4.807458
94739000,4.807458
94740000,4.807458
94741000,4.807458
94742000,4.807458
94743000,4.807458
94744000,4.807458
94745000,4.807458
94746000,4.807458
94747000,4.807458
94748000,4.807458
94749000,4.807458
94750000,4.807458
94751000,4.807458
94752000,4.807458
94753000,4.807458
94754000,4.807458
94755000,4.807458
94756000,4.807458
94757000,4.807458
94758000,4.807458
94759000,4.807458
94760000,4.807458
94761000,4.807458
94762000,4.807458
94763000,4.807458
94764000,4.807458
94765000,4.807458
94766000,4.807458
94767000,4.807458
94768000,4.807458
94769000,4.807458
94770000,4.807458
94771000,4.807458
94772000,4.807458
94773000,4.807458
94774000,4.807458
94775000,4.807458
94776000,4.807458
94777000,4.807458
94778000,4.807458
94779000,4.807458
94780000,4.807458
94781000,4.807458
94782000,4.807458
94783000,4.807458
94784000,4.807458
94785000,4.807458
94786000,4.807458
94787000,4.807458
94788000,4.807458
94789000,4.807458
94790000,4.807458
94791000,4.807458
94792000,4.807458
94793000,4.807458
94794000,4.807458
94795000,4.807458
94796000,4.807458
94797000,4.807458
94798000,4.807458
94799000,4.807458
94800000,4.807458
94801000,4.807458
94802000,4.807458
94803000,4.807458
94804000,4.807458
94805000,4.807458
94806000,4.807458
94807000,4.807458
94808000,4.807458
94809000,4.807458
94810000,4.807458
94811000,4.807458
94812000,4.807458
94813000,4.807458
94814000,4.807458
94815000,4.807458
94816000,4.807458
94817000,4.807458
94818000,4.807458
94819000,4.807458
94820000,4.807458
94821000,4.807458
94822000,4.807458
94823000,4.807458
94824000,4.807458
94825000,4.807458
94826000,4.807458
94827000,4.807458
94828000,4.807458
94829000,4.807458
94830000,4.807458
94831000,4.807458
94832000,4.807458
94833000,4.807458
94834000,4.807458
94835000,4.807458
94836000,4.807458
94837000,4.807458
94838000,4.807458
94839000,4.807458
94840000,4.807458
94841000,4.807458
94842000,4.807458
94843000,4.807458
94844000,4.807458
94845000,4.807458
94846000,4.807458
94847000,4.807458
94848000,4.807458
94849000,4.807458
94850000,4.807458
94851000,4.807458
94852000,4.807458
94853000,4.807458
94854000,4.807458
94855000,4.807458
94856000,4.807458
94857000,4.807458
94858000,4.807458
94859000,4.807458
94860000,4.807458
94861000,4.807458
94862000,4.807458
94863000,4.807458
94864000,4.807458
94865000,4.807458
94866000,4.807458
94867000,4.807458
94868000,4.807458
94869000,4.807458
94870000,4.807458
94871000,4.807458
94872000,4.807458
94873000,4.807458
94874000,4.807458
94875000,4.807458
94876000,4.807458
94877000,4.807458
94878000,4.807458
94879000,4.807458
94880000,4.807458
94881000,4.807458
94882000,4.807458
94883000,4.807458
94884000,4.807458
94885000,4.807458
94886000,4.807458
94887000,4.807458
94888000,4.807458
94889000,4.807458
94890000,4.807458
94891000,4.807458
94892000,4.807458
94893000,4.807458
94894000,4.807458
94895000,4.807458
94896000,4.807458
94897000,4.807458
94898000,4.807458
94899000,4.807458
94900000,4.807458
94901000,4.807458
94902000,4.807458
94903000,4.807458
94904000,4.807458
94905000,4.807458
94906000,4.807458
94907000,4.807458
94908000,4.807458
94909000,4.807458
94910000,4.807458
94911000,4.807458
94912000,4.807458
94913000,4.807458
94914000,4.807458
94915000,4.807458
94916000,4.807458
94917000,4.807458
94918000,4.807458
94919000,4.807458
94920000,4.807458
94921000,4.807458
94922000,4.807458
94923000,4.807458
94924000,4.807458
94925000,4.807458
94926000,4.807458
94927000,4.807458
94928000,4.807458
94929000,4.807458
94930000,4.807458
94931000,4.807458
94932000,4.807458
94933000,4.807458
94934000,4.807458
94935000,4.807458
94936000,4.807458
94937000,4.807458
94938000,4.807458
94939000,4.807458
94940000,4.807458
94941000,4.807458
94942000,4.807458
94943000,4.807458
94944000,4.807458
94945000,4.807458
94946000,4.807458
94947000,4.807458
94948000,4.807458
94949000,4.807458
94950000,4.807458
94951000,4.807458
94952000,4.807458
94953000,4.807458
94954000,4.807458
94955000,4.807458
94956000,4.807458
94957000,4.807458
94958000,4.807458
94959000,4.807458
94960000,4.807458
94961000,4.807458
94962000,4.807458
94963000,4.807458
94964000,4.807458
94965000,4.807458
94966000,4.807458
94967000,4.807458
94968000,4.807458
94969000,4.807458
94970000,4.807458
94971000,4.807458
94972000,4.807458
94973000,4.807458
94974000,4.807458
94975000,4.807458
94976000,4.807458
94977000,4.807458
94978000,4.807458
94979000,4.807458
94980000,4.807458
94981000,4.807458
94982000,4.807458
94983000,4.807458
94984000,4.807458
94985000,4.807458
94986000,4.807458
94987000,4.807458
94988000,4.807458
94989000,4.807458
94990000,4.807458
94991000,4.807458
94992000,4.807458
94993000,4.807458
94994000,4.807458
94995000,4.807458
94996000,4.807458
94997000,4.807458
94998000,4.807458
94999000,4.807458
