Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
29059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.946065
29060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.048949
29061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.963369
29063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.940162
29064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921276
29065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920278
29066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.018838
29067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919604
29068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.049087
29070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920573
29071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.574409
29073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.947013
29074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920395
29075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.019431
29076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920914
29077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.978435
29078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.223632
29080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.096895
29084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922572
29086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.945684
29087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.106976
29088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.981976
29092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.127805
29093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922206
29094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920899
29095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922533
29099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.981728
29100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.101517
29101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.072844
29105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.022022
29106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921669
29107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921335
29108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919604
29109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.943716
29110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920395
29111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.953682
29112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.932275
29113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.007022
29115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.987079
29117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.986226
29118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926451
29119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921276
29121000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.037196
29123000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.961578
29124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922474
29125000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29127000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922299
29128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29129000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.950518
29130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.180869
29131000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.180090
29132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29133000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.998419
29134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.929829
29135000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.089707
29136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.968672
29137000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.261180
29138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29139000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.980748
29141000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.936598
29142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.112799
29143000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.928667
29144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920573
29145000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.032496
29147000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919025
29148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922947
29149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922657
29150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.098633
29151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919815
29152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.980479
29153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.952964
29154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921810
29156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.958875
29157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.970522
29158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.043634
29160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.022851
29162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.946220
29163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.975156
29164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.032230
29166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.928781
29167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924296
29168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.007420
29169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.956320
29170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.951585
29171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.955726
29173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.931466
29174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.954272
29175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.022457
29177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.095309
29179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.035804
29180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.935368
29181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.006440
29183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.941376
29185000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924001
29186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920278
29187000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.932052
29188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924026
29189000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.974117
29190000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924910
29191000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.078396
29192000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
29193000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.129347
29194000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.262411
29195000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.984104
29196000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.953453
29197000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.931041
29198000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29199000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
29200000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.982679
29201000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29202000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.169367
29203000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29204000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.153166
29205000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.026108
29206000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.073040
29207000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.011142
29208000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29209000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921297
29210000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.001968
29211000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.953573
29212000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29213000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.923639
29214000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29215000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29216000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.954164
29217000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.928330
29218000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.027621
29219000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921201
29220000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922926
29221000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29222000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.064068
29223000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.339263
29224000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.970472
29225000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920395
29226000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.939126
29227000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919025
29228000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920184
29229000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.083727
29230000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.106135
29231000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.159918
29232000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29233000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29234000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29235000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922972
29236000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.079754
29237000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.073958
29238000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29239000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29240000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29241000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919698
29242000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.966249
29243000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.010117
29244000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.999966
29245000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29246000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29247000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29248000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924064
29249000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921201
29250000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.980179
29251000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.994871
29252000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29253000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29254000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29255000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29256000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.964399
29257000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.931621
29258000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.970948
29259000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.091278
29260000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.953786
29261000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920573
29262000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29263000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.931754
29264000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.951598
29265000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.975977
29266000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920395
29267000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920801
29268000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.935417
29269000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.082810
29270000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.083141
29271000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29272000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29273000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.184699
29274000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926991
29275000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.964463
29276000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.948181
29277000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29278000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921297
29279000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.017852
29280000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.923091
29281000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920277
29282000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.050640
29283000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.025456
29284000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29285000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.941468
29286000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.022538
29287000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29288000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29289000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.939544
29290000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.036410
29291000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29292000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921810
29293000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.980384
29294000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.930292
29295000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29296000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924411
29297000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.923252
29298000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925296
29299000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.972727
29300000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.027705
29301000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29302000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29303000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.990721
29304000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.992754
29305000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.940354
29306000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.925234
29307000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.989383
29308000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.936179
29309000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921507
29310000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920573
29311000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.969164
29312000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.931683
29313000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.943047
29314000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29315000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29316000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921592
29317000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.928826
29318000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.978010
29319000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.026182
29320000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.934571
29321000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29322000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921764
29323000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.923506
29324000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.989595
29325000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926175
29326000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.958410
29327000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.950498
29328000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29329000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920787
29330000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922105
29331000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.177072
29332000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.941032
29333000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.951782
29334000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919815
29335000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.944441
29336000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29337000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.999268
29338000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.642584
29339000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.505441
29340000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920573
29341000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922509
29342000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920510
29343000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29344000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.919698
29345000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.964024
29346000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.941283
29347000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29348000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.921108
29349000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29350000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.920489
29351000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924782
29352000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.961527
29353000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.928361
29354000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.923679
