Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
17000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.143628
17001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.071017
17002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,0.851245
17003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.117598
17004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,0.830919
17005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.061154
17006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.380024
17007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.199626
17008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.027392
17009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,0.860926
17010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,0.913337
17011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.175138
17012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.359581
17013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.367718
17014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.413206
17015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.363903
17016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.267372
17017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.211687
17018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.329529
17019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,0.934083
17020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.523586
17021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.907385
17022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,0.988978
17023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.490039
17024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,0.837623
17025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.340526
17026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.637897
17027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.346164
17028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.513452
